month,BH,Momentum,Mean Reversion,ML Adaptive,Oracle
2005-10-31,0.9092796547673037,1.0988857094106754,0.8942114769847481,0.9874995314555971,2.615782805304965
2005-11-30,0.9492444345389994,1.0988857094106754,0.9335139782115723,1.0309022416035276,2.7307520374839855
2005-12-31,0.9474280823212881,1.096783022871071,0.9335139782115723,1.0309022416035276,2.7307520374839855
2006-01-31,0.9701798601236059,1.096783022871071,0.955931619195561,1.0556585889976309,2.796329008179048
2006-02-28,0.9757343997002873,1.10306239946707,0.955931619195561,1.0556585889976309,2.8123387407902505
2006-03-31,0.9918377347299001,1.1212671315977023,0.955931619195561,1.0556585889976309,2.8587530446967397
2006-04-30,1.004367060114617,1.1354314653824031,0.955931619195561,1.0556585889976309,2.8948660557643313
2006-05-31,0.9741140042332356,1.1012305512586635,0.955931619195561,1.023860554640589,2.8948660557643313
2006-06-30,0.9766548178654528,1.1012305512586635,0.9584250071141871,1.023860554640589,2.9024168302177986
2006-07-31,0.9810287536555321,1.1061623978365631,0.9584250071141871,1.023860554640589,2.9154152659181043
2006-08-31,1.002436923852984,1.1303012549196672,0.9584250071141871,1.023860554640589,2.979035935522799
2006-09-30,1.0295043619033577,1.1608212392376875,0.9584250071141871,1.023860554640589,3.059474782811734
2006-10-31,1.0619508421067367,1.1974063813238784,0.9584250071141871,1.023860554640589,3.155899034759252
2006-11-30,1.0830678861431742,1.221216978087251,0.9584250071141871,1.023860554640589,3.2186545374144897
2006-12-31,1.0975499872087278,1.2375463217284968,0.9584250071141871,1.023860554640589,3.261692357021466
2007-01-31,1.114057813194773,1.2561597785795324,0.9584250071141871,1.023860554640589,3.310750213590403
2007-02-28,1.0922023886935046,1.2315166183439379,0.9584250071141871,1.023860554640589,3.310750213590403
2007-03-31,1.1048601718197752,1.2315166183439379,0.9695324135879613,1.0357263086311899,3.349119254550852
2007-04-30,1.1538008943576774,1.286067696078884,0.9695324135879613,1.0357263086311899,3.4974713450360686
2007-05-31,1.1929379098835395,1.3296912117434037,0.9695324135879613,1.0357263086311899,3.6161058434155624
2007-06-30,1.175496082080807,1.3102499273698527,0.9695324135879613,1.0205830561817235,3.6161058434155624
2007-07-31,1.1386909267328855,1.3102499273698527,0.9391760460586162,1.0205830561817235,3.6161058434155624
2007-08-31,1.153303497932811,1.3102499273698527,0.9512282865042936,1.0205830561817235,3.6625105374926337
2007-09-30,1.197953128184978,1.3609756685991583,0.9512282865042936,1.0205830561817235,3.804302998528973
2007-10-31,1.2142053802831283,1.3794395960643626,0.9512282865042936,1.0205830561817235,3.8559147769326225
2007-11-30,1.1671760116738905,1.3260102715934385,0.9512282865042936,0.9810531895504945,3.8559147769326225
2007-12-31,1.1540326549305595,1.3260102715934385,0.9405166778104657,0.9700057280489915,3.8559147769326225
2008-01-31,1.0842585518938668,1.3260102715934385,0.8836519891858409,0.9113580985162336,3.8559147769326225
2008-02-29,1.0562385812429391,1.3260102715934385,0.8608161971513919,0.8878063108653027,3.8559147769326225
2008-03-31,1.0467934994010195,1.3260102715934385,0.853118618614375,0.8798673817115997,3.8559147769326225
2008-04-30,1.0966861675915704,1.3260102715934385,0.8937802812919362,0.9218039540656933,4.039696847270872
2008-05-31,1.113264259626847,1.3460549488874671,0.8937802812919362,0.9357384334460096,4.100763055733907
2008-06-30,1.0202222000300012,1.233557198517761,0.8937802812919362,0.8575332540927039,4.100763055733907
2008-07-31,1.0110544091484719,1.233557198517761,0.8857487066872295,0.8498273979103466,4.100763055733907
2008-08-31,1.0266790462364854,1.233557198517761,0.899436893957805,0.8629604643008916,4.164135445933698
2008-09-30,0.9299930463443163,1.1173887507442584,0.899436893957805,0.7816924227798382,4.164135445933698
2008-10-31,0.7763705003001398,1.1173887507442584,0.750861819983857,0.7816924227798382,4.164135445933698
2008-11-30,0.7223300389624402,1.1173887507442584,0.6985969295261367,0.7272815208523749,4.164135445933698
2008-12-31,0.7294061990586863,1.1173887507442584,0.7054405930170994,0.7344061871392498,4.204928556407416
2009-01-31,0.669511393539263,1.0256349625233907,0.7054405930170994,0.6741008102344019,4.204928556407416
2009-02-28,0.5975732135758366,1.0256349625233907,0.6296418645358726,0.6016695030630922,4.204928556407416
2009-03-31,0.6473574221784637,1.0256349625233907,0.6820977330669055,0.6517949761764057,4.555243857788915
2009-04-30,0.711669891106909,1.1275278495119152,0.6820977330669055,0.6517949761764057,5.007789806948942
2009-05-31,0.7532698238929888,1.1934363322793597,0.6820977330669055,0.6517949761764057,5.300515018425672
2009-06-30,0.7527759491555537,1.1926538662405586,0.6820977330669055,0.6513676325307289,5.300515018425672
2009-07-31,0.8089376402229025,1.1926538662405586,0.7329863968256444,0.6999636427918138,5.695965865781519
2009-08-31,0.8388195773287512,1.2367101767000737,0.7329863968256444,0.6999636427918138,5.906373300539338
2009-09-30,0.868561653133744,1.2805602832287672,0.7329863968256444,0.6999636427918138,6.115795931084808
2009-10-31,0.8518634044772887,1.2559412893418218,0.7329863968256444,0.6865067201707823,6.115795931084808
2009-11-30,0.9043436744330774,1.2559412893418218,0.7781430777878164,0.7287999538179453,6.492568333527412
2009-12-31,0.9216177189846034,1.2799312683725175,0.7781430777878164,0.7287999538179453,6.616584145013557
2010-01-31,0.8881238721691187,1.2334154289369972,0.7781430777878164,0.7023135771896781,6.616584145013557
2010-02-28,0.9158288194943174,1.2334154289369972,0.8024171837511277,0.7242221884448733,6.822987914751929
2010-03-31,0.9715838395130142,1.3085049003184757,0.8024171837511277,0.7242221884448733,7.238366662042683
2010-04-30,0.9866145691705948,1.3287479124111474,0.8024171837511277,0.7354261499393259,7.350346635396439
2010-05-31,0.9082235677863201,1.2231728654819916,0.8024171837511277,0.6769932074921146,7.350346635396439
2010-06-30,0.861231260744815,1.2231728654819916,0.760899394506658,0.6419649679706231,7.350346635396439
2010-07-31,0.9200537543661587,1.2231728654819916,0.8128691752379615,0.6858114723356882,7.852378711776656
2010-08-31,0.8786689799122109,1.1681535441478434,0.8128691752379615,0.6549631083505912,7.852378711776656
2010-09-30,0.9573583185317647,1.1681535441478434,0.8856658020064269,0.7136184324767081,8.555599721674723
2010-10-31,0.9939308748097974,1.2127788013872132,0.8856658020064269,0.7136184324767081,8.88243675463971
2010-11-30,0.9939308748097974,1.2127788013872132,0.8856658020064269,0.7136184324767081,8.88243675463971
2010-12-31,1.0603778217206108,1.2127788013872132,0.8856658020064269,0.7613257401971084,9.47625149410753
2011-01-31,1.0850847229953862,1.2410366595772246,0.8856658020064269,0.7790647003259362,9.69704902997069
2011-02-28,1.1227775112754785,1.2841467790600112,0.8856658020064269,0.7790647003259362,10.033897211760008
2011-03-31,1.1229129285421948,1.2843016589406075,0.8856658020064269,0.7791586626748911,10.035107391801274
2011-04-30,1.1554335318810396,1.3214962300923088,0.8856658020064269,0.8017238225931855,10.325733440051653
2011-05-31,1.1424763214733797,1.306676766891895,0.8856658020064269,0.7927331675952634,10.325733440051653
2011-06-30,1.1232028808073986,1.306676766891895,0.8707247244855856,0.7793598526455946,10.325733440051653
2011-07-31,1.1007336764966185,1.306676766891895,0.8533062401963976,0.7793598526455946,10.325733440051653
2011-08-31,1.0402200182607877,1.306676766891895,0.806395090576542,0.7793598526455946,10.325733440051653
2011-09-30,0.9680071466776944,1.306676766891895,0.7504145248319962,0.7793598526455946,10.325733440051653
2011-10-31,1.0736625490594116,1.306676766891895,0.8323202719603368,0.8644249052271156,11.452759748937218
2011-11-30,1.0692995137304302,1.3013668332423485,0.8323202719603368,0.8644249052271156,11.452759748937218
2011-12-31,1.0804718994078617,1.3013668332423485,0.8410166222027907,0.8734566950169398,11.57242187104901
2012-01-31,1.1305782166359315,1.3617170370859333,0.8410166222027907,0.8734566950169398,12.109086861305226
2012-02-29,1.1796519247992279,1.420823522153178,0.8410166222027907,0.8734566950169398,12.634692065803037
2012-03-31,1.2175932435923524,1.4665216785919586,0.8410166222027907,0.9015498114870942,13.041063529659363
2012-04-30,1.2094653566995615,1.456732101988976,0.8410166222027907,0.8955316318244306,13.041063529659363
2012-05-31,1.1368301341737754,1.456732101988976,0.7905088262058203,0.8955316318244306,13.041063529659363
2012-06-30,1.1829637364298689,1.456732101988976,0.8225883943592591,0.9318731210833909,13.570281765337999
2012-07-31,1.1969579160867405,1.4739648962998897,0.8225883943592591,0.9428969584777706,13.730814971192332
2012-08-31,1.2269444137694283,1.510891044122832,0.8225883943592591,0.9665186556823347,14.0748028806931
2012-09-30,1.2580485441134526,1.5491934736743365,0.8225883943592591,0.9910207618159904,14.43161163132147
2012-10-31,1.2351544733689572,1.5210011235864431,0.8225883943592591,0.9729860845879605,14.43161163132147
2012-11-30,1.2421449390710333,1.5210011235864431,0.827243905942365,0.9784927851663567,14.513288610443983
2012-12-31,1.253242614665094,1.5345901795144798,0.827243905942365,0.9872349175531184,14.642954451953699
2013-01-31,1.3173966076591161,1.613146467397793,0.827243905942365,1.0377718696508431,15.392533173846639
2013-02-28,1.3342055379205653,1.6337289300474989,0.827243905942365,1.0510130112196308,15.588929623603688
2013-03-31,1.3848672755664229,1.6957640094157886,0.827243905942365,1.0510130112196308,16.18086410470443
2013-04-30,1.4114730371644504,1.7283426498075753,0.827243905942365,1.0510130112196308,16.49172726135153
2013-05-31,1.4447975914341147,1.7691484228642076,0.827243905942365,1.0510130112196308,16.8810931547486
2013-06-30,1.4255176943411754,1.745540271980525,0.827243905942365,1.0369879167567162,16.8810931547486
2013-07-31,1.4991838489377196,1.745540271980525,0.8699932016586581,1.0905761061519055,17.753453577234346
2013-08-31,1.4542196146083275,1.6931871987558256,0.8699932016586581,1.0578670293927097,17.753453577234346
2013-09-30,1.500240187467806,1.6931871987558256,0.8975252092880331,1.0913445359623892,18.31528350694447
2013-10-31,1.5697120123332837,1.7715938469172607,0.8975252092880331,1.0913445359623892,19.16341181252176
2013-11-30,1.6162345095014696,1.8240996372016027,0.8975252092880331,1.0913445359623892,19.73136935172388
2013-12-31,1.6581378943545746,1.8713922476852414,0.8975252092880331,1.0913445359623892,20.242935686165705
2014-01-31,1.5996914666411082,1.8054289812402324,0.8975252092880331,1.052876571537488,20.242935686165705
2014-02-28,1.672502689688775,1.8054289812402324,0.9383767794608683,1.100799081903093,21.16430892351864
2014-03-31,1.6863771319729715,1.820406129171214,0.9383767794608683,1.100799081903093,21.339879931239356
2014-04-30,1.6980998232364448,1.8330605103424302,0.9383767794608683,1.1084511826909917,21.48822208987669
2014-05-31,1.7375063317005268,1.8755989486176963,0.9383767794608683,1.1084511826909917,21.986882883591935
2014-06-30,1.7733772336826583,1.9143207793334478,0.9383767794608683,1.1084511826909917,22.440803140698584
2014-07-31,1.7495471487286571,1.8885967393862375,0.9383767794608683,1.1084511826909917,22.440803140698584
2014-08-31,1.8185903339238854,1.8885967393862375,0.9754083746449698,1.1521945024077633,23.32639489414107
2014-09-30,1.7935006587651725,1.8625412403477235,0.9754083746449698,1.13629857178182,23.32639489414107
2014-10-31,1.8357391070224862,1.8625412403477235,0.9983800618650671,1.13629857178182,23.875751103714034
2014-11-30,1.8861703418409737,1.9137087805999138,0.9983800618650671,1.13629857178182,24.53166326779717
2014-12-31,1.8813858779160078,1.9088544626093478,0.9983800618650671,1.1334162342728047,24.53166326779717
2015-01-31,1.825642093757212,1.9088544626093478,0.9687989518278757,1.1334162342728047,24.53166326779717
2015-02-28,1.9282513203602736,1.9088544626093478,1.02324977300517,1.1971192807876565,25.910452135452495
2015-03-31,1.8979664854423066,1.878874271919398,1.02324977300517,1.1783174993948682,25.910452135452495
2015-04-30,1.9166320996275295,1.878874271919398,1.0333129567465733,1.189905701821043,26.165269334088293
2015-05-31,1.9412720049914032,1.9030287688933911,1.0333129567465733,1.189905701821043,26.501645710304416
2015-06-30,1.901840677015898,1.8643742416864275,1.0333129567465733,1.1657362078666722,26.501645710304416
2015-07-31,1.9448020773931043,1.8643742416864275,1.0566548550381794,1.1920694652029005,27.10030143671453
2015-08-31,1.8262661032302159,1.7507403560013974,1.0566548550381794,1.1194126550471504,27.10030143671453
2015-09-30,1.7796669674355416,1.7507403560013974,1.0296931745958091,1.0908496421157083,27.10030143671453
2015-10-31,1.9310445215917575,1.7507403560013974,1.117278344829244,1.183636749927013,29.40543909642929
2015-11-30,1.9381034924993492,1.7571402215154113,1.117278344829244,1.1879635571494607,29.51293125250633
2015-12-31,1.9046078848401486,1.7267721427776856,1.117278344829244,1.1674323722165074,29.51293125250633
2016-01-31,1.8097837675531996,1.7267721427776856,1.0616527571922652,1.1674323722165074,29.51293125250633
2016-02-29,1.808288559689372,1.7267721427776856,1.0607756405003888,1.1674323722165074,29.51293125250633
2016-03-31,1.9299256311849093,1.7267721427776856,1.132130204866175,1.2459613515459442,31.498160053279506
2016-04-30,1.9375318052396153,1.7335776534453275,1.132130204866175,1.2508719028916333,31.622299804520143
2016-05-31,1.9704921164092088,1.7630683997338228,1.132130204866175,1.2721511030787553,32.16024237590739
2016-06-30,1.9773411276661153,1.7691964502933335,1.132130204866175,1.2765728295870296,32.27202453439621
2016-07-31,2.0494569012957364,1.8337209619876187,1.132130204866175,1.2765728295870296,33.449020240058324
2016-08-31,2.051911852834383,1.8359174932219344,1.132130204866175,1.2781019783240475,33.48908730546118
2016-09-30,2.052030751710051,1.8360238762156587,1.132130204866175,1.2781760384684935,33.49102784438943
2016-10-31,2.016454329876964,1.8041924039721584,1.132130204866175,1.2560160733297623,33.49102784438943
2016-11-30,2.0907377859704517,1.8041924039721584,1.1738363536835494,1.3022860103442044,34.72479211047934
2016-12-31,2.1331204557130605,1.8407663308044906,1.1738363536835494,1.3022860103442044,35.42872036287665
2017-01-31,2.171292193483854,1.8737064535662344,1.1738363536835494,1.3022860103442044,36.062709793536555
2017-02-28,2.2566057423125954,1.9473273819225263,1.1738363536835494,1.3022860103442044,37.479671436055575
2017-03-31,2.25942577544832,1.9497609163411251,1.1738363536835494,1.303913450012774,37.52650899982843
2017-04-30,2.2818542288045336,1.9691154453737276,1.1738363536835494,1.316856898880152,37.8990202661289
2017-05-31,2.3140572094769265,1.9969048570848789,1.1738363536835494,1.316856898880152,38.43387538602505
2017-06-30,2.3288093904286056,2.0096351827113836,1.1738363536835494,1.3252518993063245,38.6788924418035
2017-07-31,2.376675662901059,2.050941158898721,1.1738363536835494,1.3252518993063245,39.47389713912282
2017-08-31,2.383610200852733,2.056925286024285,1.1738363536835494,1.3291186488736804,39.58907197853595
2017-09-30,2.4316391417446477,2.09837163616417,1.1738363536835494,1.3558999409667658,40.386778414488695
2017-10-31,2.488937834754207,2.1478172755834604,1.1738363536835494,1.3878501152896683,41.3384449583808
2017-11-30,2.565014332848597,2.2134671341662715,1.1738363536835494,1.430270932385552,42.6019896259847
2017-12-31,2.59612273952736,2.2403119883637332,1.1738363536835494,1.430270932385552,43.11866510870521
2018-01-31,2.7424379518503144,2.366574017217876,1.1738363536835494,1.430270932385552,45.5487954505438
2018-02-28,2.6427222107208372,2.280524784306179,1.1738363536835494,1.3782659176713457,45.5487954505438
2018-03-31,2.57028395114212,2.280524784306179,1.141660946769377,1.3404870001946037,45.5487954505438
2018-04-30,2.583567756134213,2.280524784306179,1.1475613070689592,1.3474149382137115,45.78420186006555
2018-05-31,2.6463711819982065,2.3359615998811187,1.1475613070689592,1.3474149382137115,46.89716075980163
2018-06-30,2.66159040578308,2.349395664831379,1.1475613070689592,1.3474149382137115,47.16686532329362
2018-07-31,2.76019295828536,2.4364325014861943,1.1475613070689592,1.3474149382137115,48.91423159884934
2018-08-31,2.848297863652169,2.514203026308273,1.1475613070689592,1.3474149382137115,50.47556582846202
2018-09-30,2.86523282001385,2.5291515747302213,1.1475613070689592,1.3474149382137115,50.77567541866482
2018-10-31,2.6672328198461503,2.354376244529201,1.1475613070689592,1.254302728927003,50.77567541866482
2018-11-30,2.716708503474857,2.354376244529201,1.1688479303253287,1.277569346122646,51.71753592456271
2018-12-31,2.477505598854143,2.1470762579678695,1.1688479303253287,1.1650809072430084,51.71753592456271
2019-01-31,2.67586950672311,2.1470762579678695,1.2624328825737197,1.2583642491055391,55.858350999246994
2019-02-28,2.7626101774586673,2.2166756290390666,1.2624328825737197,1.2583642491055391,57.669048725605975
2019-03-31,2.8126147849997234,2.2567985518387963,1.2624328825737197,1.2811412630084207,58.71288696681694
2019-04-30,2.9275163777331743,2.348993810666197,1.2624328825737197,1.3334787435696724,61.11143946765896
2019-05-31,2.740825689804235,2.1991960934648134,1.2624328825737197,1.248441451936003,61.11143946765896
2019-06-30,2.931549548339393,2.1991960934648134,1.3502808881589705,1.3353158459385914,65.36395708644345
2019-07-31,2.9758735063538353,2.2324471348355712,1.3502808881589705,1.3353158459385914,66.3522362343086
2019-08-31,2.926046660178375,2.195067925085964,1.3502808881589705,1.312957846813569,66.3522362343086
2019-09-30,2.982981613186068,2.195067925085964,1.3765546246515492,1.3385053523700439,67.64331662047216
2019-10-31,3.0489190054654056,2.243588859380827,1.3765546246515492,1.3385053523700439,69.13854001821736
2019-11-30,3.1592853355845283,2.324803436830126,1.3765546246515492,1.3385053523700439,71.64125226407447
2019-12-31,3.2510796277844687,2.3923515255019985,1.3765546246515492,1.3385053523700439,73.72281734774278
2020-01-31,3.249766541470677,2.391385272931908,1.3765546246515492,1.3379647402471928,73.72281734774278
2020-02-29,2.9924958710311094,2.391385272931908,1.26757844846736,1.3379647402471928,73.72281734774278
2020-03-31,2.6188195119259836,2.391385272931908,1.1092944875474076,1.3379647402471928,73.72281734774278
2020-04-30,2.9513669220141585,2.391385272931908,1.250156813942586,1.5078644630544655,83.08441399911536
2020-05-31,3.09198488256975,2.50532289196332,1.250156813942586,1.5078644630544655,87.04297325630824
2020-06-30,3.1468188974753755,2.5497528998769257,1.250156813942586,1.5078644630544655,88.58661459811184
2020-07-31,3.3321424998832367,2.699913874515213,1.250156813942586,1.5078644630544655,93.80368970707667
2020-08-31,3.564715408665411,2.888359243607128,1.250156813942586,1.613108588788625,100.35088778472183
2020-09-30,3.4312390948223537,2.78020824115851,1.250156813942586,1.5527077534970661,100.35088778472183
2020-10-31,3.3456862389476636,2.78020824115851,1.218986008653796,1.5139932894275414,100.35088778472183
2020-11-30,3.7096190951258894,2.78020824115851,1.351583337897141,1.6786805501879343,111.26673063524615
2020-12-31,3.8470554626361095,2.883211194234973,1.351583337897141,1.7408733929331697,115.38901243591371
2021-01-31,3.807851702748448,2.853829574847882,1.351583337897141,1.7231328682242786,115.38901243591371
2021-02-28,3.9137314030796797,2.853829574847882,1.3891649587060457,1.7710456563159989,118.59747616085684
2021-03-31,4.091411937564504,2.9833913439024884,1.3891649587060457,1.8514498298276596,123.98171457237137
2021-04-30,4.307889728587741,3.1412434442877415,1.3891649587060457,1.8514498298276596,130.54162301167582
2021-05-31,4.336175922038558,3.161869278591621,1.3891649587060457,1.863606702763253,131.398777171725
2021-06-30,4.433425475769488,3.232782078677927,1.3891649587060457,1.905402728439373,134.34572228430537
2021-07-31,4.541656321709834,3.311702259253506,1.3891649587060457,1.9519183065816317,137.62543257847094
2021-08-31,4.676815331347601,3.410258020823626,1.3891649587060457,1.9519183065816317,141.7211447703773
2021-09-30,4.458849711234205,3.2513210195541484,1.3891649587060457,1.8609480514054102,141.7211447703773
2021-10-31,4.771699317320888,3.2513210195541484,1.4866339783560292,1.9915191409317292,151.66483141311318
2021-11-30,4.733359209350983,3.225196993154992,1.4866339783560292,1.9755174916638694,151.66483141311318
2021-12-31,4.952266629303236,3.225196993154992,1.5553875198097096,2.066880816956475,158.67899523920707
2022-01-31,4.691078165445686,3.0550962471055687,1.5553875198097096,1.9578710511326478,158.67899523920707
2022-02-28,4.55261111741381,3.0550962471055687,1.5094769826542902,1.9000803652143614,158.67899523920707
2022-03-31,4.723746008859052,3.0550962471055687,1.5662189649812102,1.971505320839149,164.64381672835898
2022-04-30,4.30914713870023,2.7869532415542686,1.5662189649812102,1.7984681005908396,164.64381672835898
2022-05-31,4.318874039386381,2.7869532415542686,1.5697543412017894,1.8025277253932859,165.01546197563374
2022-06-30,3.9627371929853656,2.5571394684590842,1.5697543412017894,1.6538902486302063,165.01546197563374
2022-07-31,4.327656121644447,2.5571394684590842,1.7143092396349477,1.8061930202392305,180.21133862950953
2022-08-31,4.151079049221532,2.4528030358901263,1.7143092396349477,1.7324967128664173,180.21133862950953
2022-09-30,3.7673281485709342,2.4528030358901263,1.555828105717027,1.5723342187165241,180.21133862950953
2022-10-31,4.073520423816633,2.4528030358901263,1.6822791417812488,1.7001268008567618,194.85814337386762
2022-11-30,4.299973981437853,2.5891583050018085,1.6822791417812488,1.7946395864586757,205.69062123269586
2022-12-31,4.052173631600133,2.439949417567995,1.6822791417812488,1.6912174915165161,205.69062123269586
2023-01-31,4.307004946545394,2.439949417567995,1.7880735733085613,1.7975740340547477,218.626002646729
2023-02-28,4.198714735016916,2.378602230409746,1.7880735733085613,1.752377969782283,218.626002646729
2023-03-31,4.35439377882176,2.378602230409746,1.8543713814982543,1.8173522640455206,226.7321706507292
2023-04-30,4.42395481976884,2.4166001827196806,1.8543713814982543,1.846384299657317,230.3541962661808
2023-05-31,4.444377252884239,2.4277560054187997,1.8543713814982543,1.846384299657317,231.4175871365115
2023-06-30,4.73237213067372,2.585074174939517,1.8543713814982543,1.846384299657317,246.41340678311428
2023-07-31,4.887277409440015,2.669691703874958,1.8543713814982543,1.846384299657317,254.47928503940787
2023-08-31,4.807849271107127,2.6263038164691883,1.8543713814982543,1.846384299657317,254.47928503940787
2023-09-30,4.579791836409903,2.6263038164691883,1.7664103917929646,1.7588021723690141,254.47928503940787
2023-10-31,4.480370910828274,2.6263038164691883,1.7280640733614412,1.7206210178235748,254.47928503940787
2023-11-30,4.889624865662298,2.6263038164691883,1.8859119547769154,1.8777890225110847,277.7243814607796
2023-12-31,5.112862284161437,2.7462085740509554,1.8859119547769154,1.963520092969108,290.40397870492876
2024-01-31,5.194292082550701,2.7899459559891655,1.8859119547769154,1.963520092969108,295.0290861541627
2024-02-29,5.465366090728227,2.9355445901955965,1.8859119547769154,1.963520092969108,310.42573995062946
2024-03-31,5.64409441107366,3.031542725580316,1.8859119547769154,1.963520092969108,320.577277866358
2024-04-30,5.416526658628833,2.909312069206596,1.8859119547769154,1.963520092969108,320.577277866358
