date,Adj Close,Close,High,Low,Open,Volume,daily_return,rolling_volatility,sma_20,sma_50,ema_20,rsi_14,best_strategy,vix_level,vix_5d_change,vix_20d_ma,vix_20d_vol,rate_10y,rate_10y_20d_change,macd,macd_signal,macd_hist,month_pos_frac
2000-03-28,95.68421173095705,151.0625,152.984375,150.59375,151.25,6334400.0,-0.0057593167049434,0.0167099125594709,90.94226608276368,89.47596176147461,92.11401172402796,74.62383215331104,momentum,24.860000610351562,0.14562210766411332,,,0.6170000076293946,,2.6614588974034348,1.9067285045509257,0.7547303928525091,0.6428571428571429
2000-03-29,95.78319549560548,151.21875,152.484375,149.65625,151.5625,6747500.0,0.001034483775931,0.0167233679725863,91.35816764831544,89.54913223266601,92.46345779751154,70.83542061843687,momentum,24.100000381469727,0.12145186775940853,,,0.614900016784668,,2.650083480718024,2.0553994997843454,0.5946839809336786,0.6428571428571429
2000-03-30,94.17984008789062,148.6875,151.921875,147.125,150.15625,9491900.0,-0.0167394228123075,0.0173834197104496,91.6909408569336,89.57522888183594,92.62692277754763,66.2360230140553,momentum,25.469999313354492,0.14420480914046707,,,0.6065000057220459,,2.4830677401841967,2.140933147864316,0.34213459231988086,0.6428571428571429
2000-03-31,95.24880981445312,150.375,152.3125,148.4375,149.625,9249100.0,0.0113503030538693,0.0171268587994121,91.99522514343262,89.6511360168457,92.876626304872,71.96117051823373,momentum,24.110000610351562,0.03432008420154786,,,0.602299976348877,,2.4091918220537423,2.194584882702201,0.2146069393515413,0.6428571428571429
2000-04-03,95.802978515625,151.25,151.25,148.6875,150.125,8508200.0,0.0058181168064084,0.0168474153797442,92.37065467834472,89.74207550048828,93.15532651541989,78.21163418304471,momentum,24.030000686645508,-0.020383203669138372,,,0.5986000061035156,,2.3680638415942497,2.2292806744806106,0.13878316711363903,0.3684210526315789
2000-04-04,95.0904312133789,150.125,153.0,141.390625,151.75,19585500.0,-0.0074376320369817,0.0161675746299602,92.79585037231443,89.8704931640625,93.3396222009398,71.78753906834308,momentum,27.1200008392334,0.09090909788396329,,,0.5841000080108643,,2.2520132021195423,2.233827180008397,0.018186022111145395,0.3684210526315789
2000-04-05,94.49654388427734,149.1875,150.8125,147.625,147.875,8387200.0,-0.0062455004307311,0.0163041844662035,93.19678039550782,89.96689498901367,93.4498052184005,58.50334890911144,momentum,28.40999984741211,0.17883814928303088,,,0.5881999969482422,,2.088050740926178,2.2046718921919535,-0.11662115126577532,0.3684210526315789
2000-04-06,95.31803131103516,150.484375,151.6875,149.0,150.25,6378500.0,0.0086933065802261,0.0152845083593496,93.51242141723633,90.09394165039062,93.62773151293712,59.22006289694152,momentum,27.149999618530273,0.065959966645736,,,0.5914999961853027,,2.001326433682138,2.1640028004899907,-0.1626763668078528,0.3684210526315789
2000-04-07,95.92173767089844,151.4375,152.125,150.5,151.5625,6023600.0,0.006333600805217,0.015150311575608,93.881941986084,90.24016967773436,93.84620828988584,63.50459361417614,momentum,24.389999389648438,0.01161338748273022,,,0.5848999977111816,,1.9587318121702708,2.122948602826047,-0.1642167906557761,0.3684210526315789
2000-04-10,95.54562377929688,150.84375,153.109375,150.3125,151.75,9624200.0,-0.00392104960496,0.0148622195640555,94.2810276031494,90.43415817260744,94.00805738411546,54.862273594252905,momentum,25.989999771118164,0.08156467034817494,24.088500118255617,2.0320309758861446,0.5791999816894531,,1.8730348402919503,2.0729658503192274,-0.1999310100272771,0.3684210526315789
2000-04-11,95.26853942871094,150.40625,151.625,148.375,150.0,9006400.0,-0.0029000213680742,0.014319416729049,94.7284538269043,90.57601028442384,94.12810329312455,50.94333173584239,momentum,27.25,0.004793479230964293,24.23050012588501,2.1514045257549923,0.5876999855041504,-0.04210000038146977,1.7624446168044585,2.0108616036162736,-0.24841698681181512,0.3684210526315789
2000-04-12,92.65577697753906,146.28125,151.15625,146.15625,150.375,10779200.0,-0.0274252388757045,0.0153665929330059,94.94454765319824,90.648232421875,93.98788173925928,32.41393288742242,momentum,28.979999542236328,0.020063347338459714,24.562500095367433,2.347692732937918,0.5967999935150147,-0.030800008773803733,1.44728952119452,1.898147187131923,-0.45085766593740306,0.3684210526315789
2000-04-13,91.36914825439452,144.25,148.15625,143.78125,147.46875,12225800.0,-0.0138861144454752,0.0117356280731362,94.88998794555664,90.69314254760742,93.73847855022451,25.81199618819028,momentum,29.399999618530273,0.08287292934119761,24.994000053405763,2.4063082234337734,0.5914000034332275,-0.032399988174438454,1.0812427587285356,1.7347663014512458,-0.6535235427227102,0.3684210526315789
2000-04-14,86.14356231689453,136.0,142.8125,133.5,142.625,29604000.0,-0.0571920176266791,0.0171266905988462,94.54359588623046,90.60668899536132,93.0151531946693,19.20318814120216,momentum,33.4900016784668,0.37310383421659976,25.55000009536743,2.983551547198052,0.5885000228881836,-0.030299997329711892,0.365276271654281,1.460868295491853,-1.095592023837572,0.3684210526315789
2000-04-17,89.15218353271484,140.75,140.75,134.6875,135.1875,23918200.0,0.0349256651907725,0.0191729354913837,94.37138710021972,90.58791076660157,92.6472513221022,32.66805889126232,momentum,28.950000762939453,0.1138899968406557,25.84950017929077,3.0104022301506337,0.5992000102996826,-0.01789999008178711,0.04017514632930386,1.1767296656593433,-1.1365545193300395,0.3684210526315789
2000-04-18,91.50769805908205,144.46875,144.46875,139.78125,140.5625,11069200.0,0.0264212768888922,0.0195742936401331,94.22194480895996,90.61900680541991,92.5387224399098,39.86869756254892,momentum,26.1200008392334,-0.041467859110700944,26.07050018310547,2.8475836046654472,0.6046000003814698,-0.009100008010864191,-0.02708725626729347,0.935966281274016,-0.9630535375413095,0.3684210526315789
2000-04-19,90.65655517578124,143.125,145.125,142.53125,144.5,6553700.0,-0.0093013254770245,0.0195663291621367,94.0012420654297,90.60859756469726,92.3594684147547,41.34252340198013,momentum,27.020000457763672,-0.06763281971816781,26.347000217437746,2.6403492262365877,0.5974999904632569,-0.014499998092651345,-0.14737447114310953,0.7192981307905909,-0.8666726019337004,0.3684210526315789
2000-04-20,91.09203338623048,143.8125,143.9375,142.375,143.5625,8537600.0,0.0048036042137808,0.0191177797802625,93.72115631103516,90.64520111083984,92.2387603168,39.45768830235037,momentum,25.850000381469727,-0.1207482749361346,26.52650022506714,2.464019732159883,0.5987999916076661,-0.008200025558471657,-0.20519810736449529,0.5343988831595736,-0.7395969905240689,0.3684210526315789
2000-04-24,90.10233306884766,142.25,143.3125,140.5,141.5,12893100.0,-0.010864839444153,0.0190826238265428,93.36288566589356,90.65845642089845,92.03529105509028,35.85466096962108,momentum,27.3700008392334,-0.18274113265179082,26.72950029373169,2.3496685898909724,0.5986999988555908,-0.01869997978210458,-0.32711353875519933,0.36209639877661903,-0.6892099375318184,0.3684210526315789
2000-04-25,93.8433609008789,148.15625,148.15625,144.4375,144.625,14102000.0,0.0415197665211699,0.0214900916295242,93.2431297302246,90.78286163330078,92.2074881832606,47.30988346602662,momentum,25.239999771118164,-0.12815201706559787,26.76500024795532,2.319862921476413,0.6117000102996826,-0.0078000068664551,-0.1204739666200112,0.265582325697293,-0.3860562923173042,0.3684210526315789
2000-04-26,92.78438568115234,146.484375,148.75,146.0,147.96875,7711100.0,-0.0112844980141439,0.0215892558670982,93.09813842773436,90.87582077026369,92.26243080210745,46.37927051051874,momentum,26.969999313354492,0.032542053859522024,26.87050018310547,2.2762377984365116,0.6130000114440918,-0.003999996185302779,-0.04168059895245335,0.20412974076734375,-0.2458103397197971,0.3684210526315789
2000-04-27,92.47759246826172,146.0,147.34375,143.0,143.0,15595300.0,-0.0033065176930189,0.0215862143295191,92.93285827636718,90.94270233154298,92.28292238936024,43.85960861358857,momentum,26.190000534057617,-0.03071798333251219,26.975000190734864,2.188641941036189,0.6235000133514405,0.008599996566772461,-0.003946443558007218,0.16251450390227357,-0.16646094746028078,0.3684210526315789
2000-04-28,91.9035873413086,145.09375,147.859375,145.0625,147.0,8743400.0,-0.0062069644292493,0.0213225476683016,92.81904563903808,91.02436386108398,92.24679524192676,41.30249176847427,momentum,26.200000762939453,0.013539666394768002,27.01150026321411,2.1682137778357435,0.6214000225067139,0.014900016784668013,-0.020127255657669707,0.12598615199028493,-0.14611340764795464,0.3684210526315789
2000-05-01,93.15059661865234,147.0625,148.484375,145.84375,146.5625,7328300.0,0.0135686681381941,0.0213958472645235,92.71413497924804,91.14004699707031,92.33287156351966,45.00418385537898,buy_hold,25.8799991607666,-0.054439226626948445,27.100000190734864,2.0777875189906494,0.6255000114440918,0.023200035095214844,0.06690136388890267,0.11416919437000848,-0.04726783048110582,0.5
2000-05-02,91.2899398803711,144.125,147.125,144.125,145.5,9411900.0,-0.0199747162747497,0.0217444501514843,92.48848304748536,91.25603073120118,92.23354473655311,42.21527968732322,buy_hold,28.5,0.12916007363091242,27.323500156402588,1.967671296965782,0.6311999797821045,0.03259997367858891,-0.014104686686934542,0.08851441815861989,-0.10261910484555443,0.5
2000-05-03,89.15218353271484,140.75,144.0,139.78125,144.0,12630700.0,-0.0234172171704529,0.0222356775493542,92.19157066345215,91.33360305786132,91.940081764759,43.01485698362196,buy_hold,31.6299991607666,0.17278457419554538,27.54900007247925,2.1890925034510396,0.6402999877929687,0.05619997978210445,-0.24794349835640617,0.021222834855614672,-0.2691663332120208,0.5
2000-05-04,89.8252182006836,141.8125,142.359375,140.75,142.0,5963600.0,0.0075492785627822,0.0223428454751367,91.95800437927248,91.4044970703125,91.73866618722802,46.84465353339682,buy_hold,30.770000457763672,0.1748759003555651,27.667000102996827,2.298803310078966,0.6446000099182129,0.05640001296997066,-0.37463560238077775,-0.057948852591663824,-0.31668674978911393,0.5
2000-05-05,90.91389465332033,143.53125,144.0,140.9375,141.0625,7862400.0,0.0121199421993549,0.0224444353061556,91.73779754638672,91.53191299438475,91.66011651733204,61.73317675511532,buy_hold,27.530000686645508,0.050763354388423165,27.68600015640259,2.2958738252595188,0.6506999969482422,0.05920000076293952,-0.38278046142167454,-0.12291517435766597,-0.2598652870640086,0.5
2000-05-08,90.23098754882812,142.453125,143.375,141.84375,142.75,5064100.0,-0.0075115812285494,0.0223833450426667,91.4532600402832,91.65179168701172,91.52400899652214,52.99623206352474,buy_hold,28.200000762939453,0.08964457795230207,27.87650022506714,2.1621683299602155,0.6559999942779541,0.07109999656677246,-0.43927651075595975,-0.18618744163732476,-0.253089069118635,0.5
2000-05-09,89.50853729248047,141.3125,143.40625,140.265625,143.0625,5620300.0,-0.0080066757105667,0.0224126029894453,91.1514057159424,91.72188049316406,91.33205931042292,43.89368371894455,buy_hold,28.93000030517578,0.01508773000616781,28.02350025177002,2.1268120961417476,0.652400016784668,0.07320003509521489,-0.5361651566295791,-0.2561829846357756,-0.2799821719938035,0.5
2000-05-10,87.48950958251953,138.125,140.96875,137.75,140.5,10293900.0,-0.0225568171599487,0.0228341663825707,90.76245422363282,91.73500274658204,90.96610219347976,40.97064613309849,buy_hold,29.8700008392334,-0.055643324951974105,28.15450029373169,2.1571338893338288,0.6436999797821045,0.0559999942779541,-0.7670269596712842,-0.35835177964287734,-0.40867518002840686,0.5
2000-05-11,89.48869323730469,141.28125,141.5,139.125,140.125,7091100.0,0.0228505527614089,0.0228870727410544,90.60410003662108,91.77547332763672,90.82539657860596,45.80303902369074,buy_hold,27.760000228881836,-0.0978225604193117,28.093500328063964,2.1497988533739725,0.6407000064849854,0.0439000129699707,-0.7796815057219817,-0.4426177248586982,-0.3370637808632835,0.5
2000-05-12,90.45858001708984,142.8125,143.46875,141.625,141.8125,5960800.0,0.0108380930003439,0.0228498249057613,90.55857162475586,91.83415740966797,90.79046166798535,50.93349316043432,buy_hold,26.049999237060547,-0.0537595863665522,27.926000308990478,2.173027215109734,0.6498000144958496,0.05840001106262205,-0.703340891212207,-0.49476235812939995,-0.20857853308280705,0.5
2000-05-15,92.02232360839844,145.28125,145.609375,142.0,142.75,4441300.0,0.0172868465436133,0.0187899246098223,90.85250968933106,91.89134140014647,90.9077818527866,44.61362441354814,buy_hold,24.860000610351562,-0.11843971851863677,27.494500255584718,1.8415853477125272,0.6459000110626221,0.05739998817443848,-0.5107715091276503,-0.4979641883290501,-0.012807320798600252,0.5
2000-05-16,92.91307067871094,146.6875,147.71875,145.3125,146.5625,8192200.0,0.0096796846176485,0.017359253636754,91.04055404663086,91.98371505737305,91.09876174096986,50.3844584599324,buy_hold,24.34000015258789,-0.15865883526336177,27.26400022506714,1.9359083160761754,0.6401999950408935,0.040999984741210915,-0.2830205573370108,-0.45497546213064227,0.17195490479363146,0.5
2000-05-17,91.9431610107422,145.15625,146.1875,144.46875,145.6875,5907200.0,-0.0104388936979883,0.0165933233362311,91.06232719421386,92.0908479309082,91.17918071904342,48.46418866566022,buy_hold,23.979999542236328,-0.19718785174122666,27.157000160217287,2.0577712108683435,0.6462999820709229,0.0416999816894531,-0.17872960785369685,-0.3997262912752532,0.22099668342155637,0.5
2000-05-18,90.81494903564452,143.375,146.3125,143.375,145.625,4325600.0,-0.0122707546999158,0.0166973470250841,91.07024688720703,92.1775880432129,91.14449198729112,46.96812204174636,buy_hold,23.959999084472656,-0.13688764816563703,27.004000091552733,2.178699410547804,0.6546000003814697,0.057100009918212846,-0.1849831855272157,-0.35677767012564576,0.17179448459843005,0.5
2000-05-19,89.38972473144531,141.125,143.234375,140.40625,142.5625,6518400.0,-0.0156937191435279,0.0170269281283702,90.98513145446778,92.1852783203125,90.9773712962582,39.62885242756114,buy_hold,25.440000534057617,-0.02341645761490474,26.98350009918213,2.1920174029290798,0.6511000156402588,0.05230002403259271,-0.3014677485918327,-0.3457156858188832,0.044247937227050504,0.5
2000-05-22,88.71673583984375,140.0625,141.46875,137.0,141.25,10839400.0,-0.0075287052692402,0.0169393150529092,90.91585159301758,92.18898651123048,90.7620726813616,42.40662700919604,buy_hold,26.0,0.04585677239178132,26.91500005722046,2.2006925956232757,0.6420000076293946,0.0433000087738038,-0.44298077654983103,-0.3651687039650728,-0.07781207258475825,0.5
2000-05-23,87.41033935546875,138.0,140.8125,137.5625,140.4375,7979200.0,-0.0147254796066141,0.0139825730652554,90.59420051574708,92.18591506958008,90.44285998365751,44.59470529380653,buy_hold,25.8700008392334,0.06285951836704617,26.94650011062622,2.1798655493069505,0.6446000099182129,0.032899999618530296,-0.6530185575889931,-0.4227386746898568,-0.23027988289913626,0.5
2000-05-24,88.83551788330078,140.25,140.6875,136.5,138.0,11081500.0,0.0163044616728498,0.0145197104136997,90.39675712585448,92.23622512817384,90.28977978362354,47.065734496043376,buy_hold,24.31999969482422,0.014178488702180525,26.814000129699707,2.2575171476975284,0.6459000110626221,0.032899999618530296,-0.6964468105124126,-0.47748030185436796,-0.21896650865804468,0.5
2000-05-25,87.31137084960938,137.84375,141.8125,137.71875,140.6875,8278900.0,-0.0171569555737111,0.0149068285765142,90.13844604492188,92.2157745361328,90.00612178990791,39.58808332884975,buy_hold,24.579999923706055,0.02587649678314019,26.73350009918213,2.30905615369674,0.6372000217437744,0.013700008392333984,-0.8441194579632736,-0.5508081330761492,-0.2933113248871244,0.5
2000-05-26,87.41033935546875,138.0,139.6875,137.328125,138.8125,4814000.0,0.0011335122206459,0.0149079769060453,89.91378364562988,92.11477447509766,89.75890441519942,41.563061385444506,buy_hold,24.469999313354492,-0.038128978000788294,26.64700002670288,2.3618930310515043,0.6320000171661377,0.01059999465942385,-0.942302882615877,-0.6291070829840948,-0.31319579963178223,0.5
2000-05-30,90.26071166992188,142.5,142.9375,139.46875,140.0,5362700.0,0.0326090979107358,0.0165037876245071,89.76928939819337,92.05856063842774,89.80669558231584,51.995794194060615,buy_hold,23.6200008392334,-0.0915384292602539,26.53400011062622,2.4528317603214504,0.6367000102996826,0.011199998855590754,-0.7811085961324551,-0.659507385613767,-0.12160121051868811,0.5
2000-05-31,90.45858001708984,142.8125,144.0,142.09375,142.5625,6056500.0,0.0021921868718646,0.0159282231233497,89.7277214050293,92.01580505371092,89.86877981419907,58.72084997597722,buy_hold,23.649999618530273,-0.08581372820585154,26.291500091552734,2.4877327167816468,0.6284999847412109,-0.002699995040893577,-0.6301308842003266,-0.653632085331079,0.02350120113075238,0.5
2000-06-01,92.04216766357422,145.3125,145.4375,143.0,143.6875,8961600.0,0.0175062182734373,0.0154279617008113,89.87222061157226,91.96671752929689,90.07576913318718,57.68783912478414,mean_reversion,22.360000610351562,-0.08059206862941626,25.828000164031984,2.296999639520893,0.6195000171661377,-0.020799970626831032,-0.37833644425818136,-0.5985729571164995,0.22023651285831813,0.45454545454545453
2000-06-02,93.64544677734376,147.84375,149.09375,147.484375,148.9375,8962200.0,0.0174189630086694,0.0157784685140855,90.06323204040527,91.938214263916,90.41573843263066,59.24231877413697,mean_reversion,21.479999542236328,-0.12611881167989536,25.363500118255615,2.1814345375244977,0.614799976348877,-0.029800033569335915,-0.04885316235882442,-0.4886289981649645,0.4397758358061401,0.45454545454545453
2000-06-05,93.1902084350586,147.125,148.21875,146.875,147.46875,6998100.0,-0.0048612971367157,0.015673250277595,90.1770477294922,91.86814346313476,90.67997367095714,53.61975039596229,mean_reversion,22.709999084472656,-0.07192481725658717,25.122500038146974,2.1956919355362055,0.610099983215332,-0.04060001373291022,0.17353043190833262,-0.35619711215030514,0.5297275440586378,0.45454545454545453
2000-06-06,92.77452087402344,146.46875,147.78125,145.90625,146.625,4858900.0,-0.0044606355969772,0.0155970884432795,90.30422439575196,91.77827896118164,90.87945435696344,49.55754842846854,mean_reversion,23.049999237060547,-0.02413215842169092,24.864999961853027,2.1163315021564264,0.6126999855041504,-0.04330000877380369,0.3126247766002024,-0.2224327344002036,0.535057511000406,0.45454545454545453
2000-06-07,93.41780090332033,147.484375,148.0,146.0,146.625,4919500.0,0.0069338006085786,0.0154748076972456,90.49968757629397,91.72186538696288,91.12120164709268,54.8095193068543,mean_reversion,22.479999542236328,-0.04947146279770864,24.542499923706053,1.9491184948402185,0.6113999843597412,-0.04100003242492678,0.46935493758077484,-0.08407520000400792,0.5534301375847828,0.45454545454545453
2000-06-08,93.05160522460938,146.90625,147.75,146.0625,147.5,5723100.0,-0.0039199775114587,0.0144279252782436,90.77779235839844,91.66921325683592,91.30504960685616,57.6763894002182,mean_reversion,22.770000457763672,0.018336307523278972,24.187499904632567,1.529037938199493,0.6105000019073487,-0.033199977874755815,0.5575882581375566,0.04425749162430499,0.5133307665132516,0.45454545454545453
2000-06-09,92.8537139892578,146.59375,147.96875,145.625,147.5,3085300.0,-0.0021266826603786,0.0136986647959213,90.9460433959961,91.610623626709,91.45254145279918,62.982417212899946,mean_reversion,22.139999389648438,0.030726250534332866,23.9064998626709,1.3430417682313118,0.611299991607666,-0.029400014877319358,0.6045764505327753,0.15632128340599905,0.44825516712677627,0.45454545454545453
2000-06-12,91.76504516601562,144.875,146.96875,144.875,146.96875,3678900.0,-0.0117245587329777,0.0138551231949921,91.01136665344238,91.56232772827148,91.48230371120076,61.0793144794096,mean_reversion,22.31999969482422,-0.017173025335570746,23.719999885559083,1.287556049232289,0.6074999809265137,-0.04230003356933587,0.5476554250506496,0.23458811173492916,0.3130673133157204,0.45454545454545453
2000-06-13,93.48709869384766,147.59375,147.75,144.625,144.8125,6558700.0,0.0187658985479339,0.0139513234996837,91.08460540771485,91.52709350585936,91.67323656669096,71.43868428575036,mean_reversion,21.670000076293945,-0.059869813728574584,23.5604998588562,1.335591794978698,0.610099983215332,-0.035800027847290083,0.6341898839438329,0.3145084661767099,0.319681417767123,0.45454545454545453
2000-06-14,93.64544677734376,147.84375,148.875,147.1875,148.25,6420500.0,0.0016937961035101,0.0137997274852442,91.12122421264648,91.48394287109376,91.86106611056265,68.63506548093739,mean_reversion,21.479999542236328,-0.044483986670958764,23.417499828338624,1.39932660681827,0.6040999889373779,-0.0361000061035156,0.7073920577265653,0.39308518448668106,0.31430687323988427,0.45454545454545453
2000-06-15,93.8433609008789,148.15625,148.75,146.84375,148.125,5881200.0,0.0021134409663901,0.0135602395212466,91.21623420715332,91.45900146484377,92.04985609059275,78.20533178189241,mean_reversion,20.68000030517578,-0.09178744446951836,23.252499866485596,1.5189536228912224,0.6037000179290771,-0.04259996414184575,0.772470761482495,0.4689622998858439,0.3035084615966511,0.45454545454545453
2000-06-16,93.07233428955078,146.59375,148.3125,145.875,148.3125,5567900.0,-0.0082161018523464,0.0133787544305893,91.32910346984865,91.43051727294922,92.147234966684,73.10752096907669,mean_reversion,20.5,-0.0740740485483129,23.079499912261962,1.6273048876450595,0.5968999862670898,-0.05770001411437986,0.753148867949065,0.5257996134984881,0.22734925445057685,0.45454545454545453
2000-06-19,94.26274871826172,148.46875,149.15625,146.25,146.46875,5106900.0,0.012790207077084,0.0129833277940484,91.57275466918944,91.40941162109377,92.34871246683426,68.89276589185025,mean_reversion,20.6299991607666,-0.07571687084070666,22.838999843597414,1.6154775705042221,0.5989999771118164,-0.05210003852844236,0.8243895739616391,0.5855176055911184,0.23887196837052072,0.45454545454545453
2000-06-20,93.92547607421876,147.9375,148.875,147.0,148.1875,6480000.0,-0.0035780056133416,0.0128482702737402,91.8331916809082,91.36948638916016,92.49888042944232,66.15386256101073,mean_reversion,20.8799991607666,-0.036455971977202295,22.582999801635744,1.4889174642585707,0.6014999866485595,-0.04050002098083505,0.8439052486750569,0.6371951342079062,0.2067101144671507,0.45454545454545453
2000-06-21,93.88577270507812,147.875,148.4375,146.890625,146.9375,3115000.0,-0.0004227113963124,0.0121950114034685,92.15696334838869,91.33628936767576,92.63096540807427,60.03379963542893,mean_reversion,20.610000610351562,-0.040502744433214666,22.319999790191652,1.3342768386176271,0.609600019454956,-0.03499999046325686,0.8464109330498388,0.6790382939762927,0.16737263907354616,0.45454545454545453
2000-06-22,92.4572296142578,145.625,147.6875,145.0,147.5625,7490500.0,-0.0152157568677395,0.0125062849293395,92.33804893493652,91.28006317138671,92.61441914199654,43.40775719321522,mean_reversion,22.0,0.06382977153505398,22.20399980545044,1.2493973131779812,0.611299991607666,-0.034600019454956055,0.7247705140410119,0.6881847379892366,0.036585776051775265,0.45454545454545453
2000-06-23,91.6635971069336,144.375,146.125,143.875,145.8125,4863300.0,-0.0085837798800085,0.0119468659453505,92.55566024780272,91.2602195739746,92.52386466246674,41.8368545845892,mean_reversion,22.34000015258789,0.08975610500428743,22.091999816894532,1.1187662109637895,0.6177000045776367,-0.019500017166137695,0.557898982734244,0.6621275869382381,-0.10422860420399416,0.45454545454545453
2000-06-26,92.84417724609376,146.234375,146.25,144.875,145.375,5201300.0,0.0128794873474462,0.0121627919597824,92.82735214233398,91.2897201538086,92.55437062281216,50.34430430919664,mean_reversion,22.450000762939453,0.08822111857542225,21.99099988937378,0.9746897543135554,0.6094999790191651,-0.022500038146972656,0.5149786888772354,0.6326978073260376,-0.11771911844880223,0.45454545454545453
2000-06-27,92.15963745117188,145.15625,146.71875,145.015625,145.984375,4159500.0,-0.007372996511213,0.0101796489109186,92.92229843139648,91.41004165649414,92.51677698741784,43.806290234137286,mean_reversion,21.799999237060547,0.04406130810688058,21.899999809265136,0.8964138814144412,0.6078000068664551,-0.028900003433227517,0.4208758118857787,0.5903334082379859,-0.16945759635220714,0.45454545454545453
2000-06-28,92.4175796508789,145.5625,146.984375,145.3125,145.625,5347700.0,0.0027988630038144,0.0101840072862814,93.02024841308594,91.47534957885742,92.50732962203318,46.84518264252541,mean_reversion,20.290000915527344,-0.0155264282070664,21.73199987411499,0.8655000571697969,0.6104000091552735,-0.018099975585937456,0.36292876679063113,0.5448524799485149,-0.1819237131578838,0.45454545454545453
2000-06-29,91.54456329345705,144.1875,145.75,143.515625,144.75,6345700.0,-0.0094464317364706,0.0096720816979948,92.99536819458008,91.47608688354492,92.41563759074022,43.89596825774023,mean_reversion,19.700000762939453,-0.10454541986638854,21.598999881744383,0.9628240297755258,0.6031000137329101,-0.01640000343322756,0.24375038936572935,0.48463206183195784,-0.2408816724662285,0.45454545454545453
2000-06-30,92.23897552490234,145.28125,145.59375,143.890625,143.9375,7420200.0,0.0075855103401309,0.0089509188591453,92.925044631958,91.50773529052736,92.398812632089,52.29408484409795,mean_reversion,19.540000915527344,-0.12533568567304565,21.501999950408937,1.0674787822974259,0.601800012588501,-0.012999963760375932,0.20299394244597124,0.42830443795476053,-0.2253104955087893,0.45454545454545453
