date,Adj Close,ret_1d,ret_5d,ret_21d,ret_63d,vol_21d,vol_63d,px_over_sma_10,px_over_sma_50,px_over_sma_200,rsi_14,macd,macd_signal,vol_zscore_21d,best_strategy_code,best_strategy
2015-10-16,262.8689880371094,0.03361505373815121,0.06403151098944715,0.11790643680367219,-0.010580415221940531,0.012227513550664511,0.030693795956948086,0.057742449937402185,0.10902784617625438,0.06924931624948072,84.08315066431888,5.129639972892022,3.249639515249209,-1.1383405298085318,0.0,Buy & Hold
2015-10-23,276.4960021972656,0.009024760150864397,0.056768178477026865,0.1652092689236111,0.18887728763082068,0.015964133870587233,0.01840606484303437,0.04292774078163708,0.13984017704381002,0.12209163593508676,76.9466082965321,9.060252357911054,6.993029887184765,-0.7770142780700485,0.0,Buy & Hold
2015-10-30,328.0150146484375,0.0451163854851635,0.15628533247787724,0.34470409655490464,0.41754835946056024,0.018258118692453414,0.015514357275479753,0.1280905859050736,0.3063776252953696,0.3200352383245717,86.38545825934497,17.549430777209352,12.474684193212385,-0.5306941776415636,0.0,Buy & Hold
2015-11-06,374.4700012207031,-0.03075936204981211,0.1506893980648223,0.42454994032175053,0.6260236496715983,0.04271124811376641,0.027315630194275336,0.06290579121241402,0.3863852386996314,0.4769230900333221,74.51089854431582,34.65398766229464,26.378670135312827,1.7132805552468293,2.0,Mean Reversion
2015-11-13,336.75299072265625,-0.00413724390407888,-0.09806683922209314,0.21793077674374617,0.4025122060401438,0.0574462322362757,0.0348975356079115,-0.07365883070586643,0.17335659482686938,0.3062538919463511,51.57161259046518,17.839029767570764,25.010920651162248,2.88064254944629,0.0,Buy & Hold
2015-11-20,322.0220031738281,-0.012653676109382728,0.0057970495078780715,-0.018270540088027976,0.3822169534818989,0.05768944071229897,0.035532003322578484,-0.020515143598634822,0.07340782267741508,0.2331488186842361,34.949663371608324,5.256731725575094,11.942351937098575,2.5485170389773524,0.0,Buy & Hold
2015-11-27,358.0419921875,0.015192075210770817,0.10324272295295378,-0.043870026917111726,0.5226499356246306,0.0444197106007887,0.036556325566397145,0.07965989579541621,0.1440890855130723,0.3539195724636175,61.279656072986825,4.8942307020626,4.915241645021576,1.4130535766278864,0.0,Buy & Hold
2015-12-04,363.1830139160156,0.005918979811516678,-0.02184520162721404,0.07848489522436553,0.5305256161665375,0.026119432693300814,0.03708512603386471,0.011417439622171344,0.10307340369230356,0.3505371049917998,72.24606840386797,10.272454711921512,8.859494425703325,0.036315116129604495,0.0,Buy & Hold
2015-12-11,451.93798828125,0.08775168909191544,0.16244280352954998,0.4034382241802681,0.8527287992652695,0.03168263788053739,0.039442177497429995,0.1420572776146145,0.29363264333164274,0.6434493574648099,84.52415042410348,24.22326798571345,17.05216998805013,0.46178713062581,0.0,Buy & Hold
2015-12-18,463.6159973144531,0.01652786219976443,0.06884299223177415,0.2948648690114146,0.7636770346184929,0.032155612499492336,0.040303470434364864,0.044682985089488536,0.24753521413020985,0.6406472621742705,80.98387288713883,30.042447761812866,26.309532456843836,0.48938499928410045,2.0,Mean Reversion
2015-12-25,455.6530151367188,0.0014682457809902516,0.029294007363347863,0.25460992854166475,0.6479551657735503,0.03231495431076027,0.040414781919650415,0.010791129840951541,0.1875612251681047,0.5692815068272721,51.61602929439735,20.945258009092584,23.8468125190082,0.48152171702037877,2.0,Mean Reversion
2016-01-01,434.3340148925781,0.008748995929425352,0.027224197593024524,-0.03895218778934906,0.32412845600404006,0.028449617124145836,0.041539989059268846,0.0007883034486948493,0.10401546959003105,0.4614661965091311,37.31042581948892,8.166326308327768,13.272204665069257,0.16929938646912543,2.0,Mean Reversion
2016-01-08,453.2300109863281,-0.010518533255044149,0.05399635217804777,-0.02240213104872779,0.21032394987283864,0.028301414179744102,0.035657097654139144,0.039422062380296996,0.10960016080931978,0.49145080337791436,48.941023447480354,7.570330861921661,7.950063251596811,0.15422678291110983,2.0,Mean Reversion
2016-01-15,364.33099365234375,-0.1533211392380016,-0.1867448322926607,-0.2004200969831701,0.08189386193870574,0.04225136844134089,0.03478282714322017,-0.1619008768605823,-0.1379794309860075,0.17420971108393535,24.203480697417035,-1.9775335924054502,4.877486320336662,1.1732742696339251,2.0,Mean Reversion
2016-01-22,382.4920043945313,-0.06768842705359057,0.0005048225561488096,-0.11935977547341914,0.18778220315604144,0.049942318592774614,0.038479001850342094,-0.038274693606591526,-0.10363636750610694,0.21483130419560248,33.051251847188425,-9.779598937848675,-6.106873496184395,1.6579343746640678,2.0,Mean Reversion
2016-01-29,379.4739990234375,-0.0021431133644858047,-0.05830942870164357,-0.1627341750877912,0.05985891963396828,0.049208259282148,0.03800223858097768,-0.03737133295600603,-0.10836958585487888,0.19121081554159813,54.4903553545709,-10.57755202746273,-9.134798734775163,1.4931103222523023,0.0,Buy & Hold
2016-02-05,386.5490112304688,-0.007815785037633582,0.048220185162611395,0.06098305652064884,0.06433670193578078,0.03777209845178451,0.03807151312689726,0.018479734437657713,-0.06986524302644481,0.20056373532113936,52.15695156902244,-9.702118030763927,-10.77342744008608,0.620634322571977,2.0,Mean Reversion
2016-02-12,384.2630004882813,0.012140024574571084,0.020293679226233374,0.004630151933642246,-0.149743968304902,0.02119518325450243,0.034861973989577084,0.01274394240173815,-0.052893601915314226,0.18143201300050094,53.34049714710487,-6.5650431375331095,-8.569774384084019,-0.5703430731700326,2.0,Mean Reversion
2016-02-19,420.7850036621094,-0.003759667949825962,0.03328583923112771,0.10886386088370803,-0.09238463275738329,0.019636037734686758,0.034492067186480034,0.048866004990941736,0.04443204984939442,0.2767544217552993,70.9031365372095,5.5829047245056245,-0.2931416026732554,-0.7067278136995824,2.0,Mean Reversion
2016-02-26,432.1520080566406,0.017920407767467728,-0.015145912312473087,0.1179746823850556,-0.05157654245528631,0.019078588882068103,0.03463492990961944,0.01074547730210429,0.07445376397096681,0.2897157908750152,73.45178582904043,10.421799190901652,8.032337818483871,-0.7634051505794048,2.0,Mean Reversion
2016-03-04,410.9389953613281,-0.02540490972492626,-0.05205258211176733,0.06942119027632043,-0.053864120075965416,0.019934918945602304,0.03300574039172869,-0.03920509294794983,0.02682858242176933,0.20570180285389994,43.89326414357229,6.58821479249832,8.821560354617292,-0.7073197722675886,2.0,Mean Reversion
2016-03-11,421.6900024414063,0.010929397114499917,0.034296692683384755,0.0021507391456936364,-0.06958940886611598,0.017752548609199455,0.03214568244460997,0.01689724609772969,0.045423431247227475,0.2138202654558521,41.888663165829804,1.713482315610861,3.41391442473716,-0.8663421903083286,2.0,Mean Reversion
2016-03-18,409.5480041503906,-0.026325357005549388,-0.010908911075272254,-0.0523056782910688,0.1241097004807512,0.014347147528908269,0.02560546610524057,-0.015466523227772755,0.00663511347371748,0.15699056992270144,48.88404770928635,0.3289922771768943,1.2867867281212217,-1.0950943321183135,0.0,Buy & Hold
2016-03-25,417.177001953125,0.001880405285714648,0.008270587738948842,0.015179884757132722,0.09068162774669908,0.012226534604121262,0.017974886282749725,0.004184257785956991,0.011775278144026124,0.15765116463408235,44.63389180551054,0.32830187778642994,0.34042216661896907,-1.201403840513886,0.0,Buy & Hold
2016-04-01,417.9599914550781,0.0029539281818384833,-0.02063201736583964,-0.008845386337672179,0.10141931339349441,0.011156673240469072,0.01650126727570791,-0.0016658228345255433,-0.00012355478669501263,0.139612847242913,61.49305856688259,0.760032300655439,0.8604063818117551,-1.2153858484903286,0.0,Buy & Hold
2016-04-08,420.3489990234375,-0.0056677101359551285,-0.0013185730872752321,0.026372964252270314,0.08744036800243271,0.007668657505588683,0.014612186473728446,5.401048311615142e-05,-0.00034098006032678985,0.12553767166324725,54.60617512860419,1.6023443163994102,1.3811495586580431,-1.38827198676922,0.0,Buy & Hold
2016-04-15,429.7130126953125,0.012800447792337577,0.01933043956232483,0.030049620864757154,0.11827839825660558,0.0077358288347279145,0.014034285564284061,0.015177853502729599,0.02379578357406853,0.13048788953844404,74.58484040278161,2.216375727142747,1.6753327504602589,-1.3419504902406456,0.0,Buy & Hold
2016-04-22,445.7369995117188,-0.008206015200358463,0.042906074326259036,0.06645853341114849,0.05929868135140559,0.007367587177280252,0.012713326561477245,0.02790802256682312,0.05985266668432643,0.1515336097858324,78.91706895209283,6.187601860490702,3.8949814581890045,-1.310951813066717,0.0,Buy & Hold
2016-04-29,455.0969848632813,0.013554230788261457,-0.007541097289818333,0.08266460945683463,0.053094689782474225,0.013811742834094067,0.01240079807328594,0.006473648021986467,0.06660522992863571,0.15376802757828445,65.4950551857957,8.934015185997282,7.977341188505596,-0.8492114516418577,0.0,Buy & Hold
2016-05-06,459.6029968261719,0.025954478142589776,0.017102067665110576,0.06955801487923008,0.11842147378117462,0.015951453852219785,0.012279510531887135,0.02173461798749199,0.06561818309391576,0.1458009701659282,57.551963263459456,6.081453195290123,6.774299437499201,-0.6652042994841266,0.0,Buy & Hold
2016-05-13,455.6700134277344,0.001987884393882755,-0.006276312832259823,0.022284472518316,0.08058054682254312,0.01562523765073569,0.011766612952855218,0.0023698427888503293,0.042382712787669696,0.11850206938196184,50.5025067801082,4.9481902653417364,5.824152627288088,-0.6445729644375865,0.0,Buy & Hold
2016-05-20,442.6759948730469,0.009028637197771028,-0.03254597898781797,-0.027293061486588166,0.08088915191121604,0.012829552389970175,0.011749161324592378,-0.020706098808800366,0.002429686985081947,0.07452474972034207,30.659711567965644,1.21431532428619,3.574834537942112,-0.8013214262383443,0.0,Buy & Hold
2016-05-27,473.4639892578125,0.04428913780222743,0.07771273382618293,0.030158620651646872,0.13492351457814067,0.014396087996743499,0.013000572814067156,0.05563660349581401,0.06263265469862667,0.14324713334841666,63.70835286666193,2.0899730887908845,1.0248298271124399,-0.6798543033139747,0.0,Buy & Hold
2016-06-03,569.1939697265625,0.058036451231221475,0.08163874345974809,0.24913633320932171,0.36183840885100316,0.03095101199625455,0.020591463420246606,0.1069385149948201,0.23274346831682124,0.35061057185070355,93.08666323143557,26.46018384639916,16.435019966271952,0.4328898192299572,0.0,Buy & Hold
2016-06-10,577.469970703125,0.00494225118107372,0.004335792564728713,0.30449804685870774,0.3737869533285765,0.0296685718709084,0.020845181403391526,0.015301668315201855,0.19869431185324427,0.34235824645142876,85.02213091438821,32.89739786602536,29.516911352304042,0.31175143270208344,0.0,Buy & Hold
2016-06-17,748.9089965820312,-0.02270495309111209,0.11314924312519414,0.5817654849653884,0.7428120034918382,0.042791455590164146,0.02889453210089404,0.13250103077772324,0.4518916027305042,0.6933626221635518,81.63362655133048,63.95147054668723,48.908103849867736,1.1826418879746559,2.0,Mean Reversion
2016-06-24,665.2990112304688,0.0662236302995558,-0.1289400939188038,0.1688440964159803,0.4925819753784597,0.05305748326991193,0.03625101850880998,-0.05214072582694973,0.21161192885766522,0.46796433268784776,58.86104283118678,36.37704402460042,49.56906367865151,1.818284894845238,1.0,Momentum
2016-07-01,676.2960205078125,0.004394598127820171,0.07456542174216496,0.1711362578461999,0.48604812381031937,0.05610362970912187,0.03727678419923634,0.045008271180568604,0.17225879425311508,0.4667776511867854,40.062573599908184,18.886803979673914,27.510163707777835,1.876509956529895,2.0,Mean Reversion
2016-07-08,666.5230102539062,0.04052847040600782,0.011931741785772942,-0.11000800725338988,0.450214674091854,0.04887750329131647,0.039594390088884816,-0.003790986634004123,0.09709466836234859,0.42217845823541555,50.208487892024614,12.079378615062978,17.993526307889404,1.2962123602170126,1.0,Momentum
2016-07-15,663.2550048828125,0.007866851543552045,0.021398022429311325,-0.0030723123184503986,0.45555991251989525,0.032715443093260056,0.03979894212195017,0.009098627693394645,0.04132268009032547,0.39238329147904727,47.219838163935655,4.860500178333496,8.441862821853977,0.22559043627490385,2.0,Mean Reversion
2016-07-22,650.6190185546875,-0.021643225766245777,-0.04244548454509134,-0.03796710489859878,0.4697409077744903,0.027597062200494158,0.039792894861532195,-0.020640743937091144,-0.009543156296309974,0.3426522143166104,42.40104659090976,3.8132875219272364,5.937067078858686,-0.0706557283331571,2.0,Mean Reversion
2016-07-29,656.9920043945312,0.002987674445236399,-0.006491858917625382,-0.014299590130795736,0.3876282448099413,0.012900452564584837,0.039534636293742,-7.563420141798449e-05,-0.016425559574055892,0.33550944624457846,45.846532212821664,0.05576667811521929,1.9110326930518045,-1.0299383218512366,2.0,Mean Reversion
2016-08-05,575.0430297851562,-0.005613061413004994,-0.07946135400742604,-0.13299858191532532,0.010276040101766304,0.027400365391938235,0.03917694197279901,-0.06031519534003549,-0.12457484316643286,0.1532959848392197,27.636516660134703,-21.38255281595059,-11.394739551320011,0.04030416728472382,2.0,Mean Reversion
2016-08-12,587.5590209960938,-0.002649670922785896,-0.008657108141147951,-0.09692307750037477,0.017471125434772583,0.027068266656086963,0.039135661123405836,0.004753605319749443,-0.08419592268121234,0.16262611437934593,30.159610499871988,-17.558488964879416,-17.390433211882602,0.034221337538488245,2.0,Mean Reversion
2016-08-19,575.6300048828125,0.0022844691170509357,0.009039835748285707,-0.12384016695408662,-0.2313752304886869,0.027521915573015948,0.03276737157851881,-0.0062813773712344645,-0.08709775640608985,0.12393275479572652,50.4282173743066,-15.92372118863068,-17.02830484197039,0.07039409005531064,2.0,Mean Reversion
2016-08-26,579.6510009765625,0.0032712742693985497,-0.0028504380968380483,0.008013263273755067,-0.12873611535285534,0.010163782954787676,0.025123857885415723,0.0004451279349091397,-0.061670632909733514,0.11626943702499037,43.40318545213115,-9.404621212599636,-12.187140672644983,-1.1582608554447344,2.0,Mean Reversion
2016-09-02,575.5369873046875,0.0056508683520231084,0.0028314446046537878,-0.020460980534389828,-0.14898658301651357,0.009501471643999872,0.022663073079654993,-0.00017460049573303493,-0.05072568803033384,0.09466641775893936,49.904060192786126,-7.2356153508228545,-8.950571185044662,-1.141323248119301,2.0,Mean Reversion
2016-09-09,622.8610229492188,-0.005516314720538151,0.023375380658711586,0.08205100093074824,-0.06550709672882082,0.011770900481844914,0.018941700380758597,0.03621839400651483,0.04080703878884551,0.17013308852305942,75.7154117463304,6.969325707276653,0.5310927465045956,-0.928599305767741,2.0,Mean Reversion
2016-09-16,606.9730224609375,-0.00029976995520941685,0.0004186918866324607,0.04713529595971444,-0.08485722988523725,0.013140859125068183,0.018584161250485603,-0.010839663496861052,0.024883072189121114,0.1268801633297627,68.8384593551483,5.546893676954596,5.218174575845912,-0.7972746291506647,0.0,Buy & Hold
2016-09-23,602.8419799804688,0.010974389712895327,-0.01153032132340348,0.047442637533434695,-0.0734332031675814,0.013266913929004453,0.01816654188335355,-0.004307251710779281,0.018093921151898007,0.10570944035419227,30.026112840599623,1.796470483452481,3.5935506956547933,-0.7520262288749321,0.0,Buy & Hold
2016-09-30,609.7349853515625,0.006673334895926697,0.014827914818193122,-0.021073782294973364,-0.07192936706515896,0.008591384247699872,0.018134853304009633,0.010481235121295951,0.025501318512517912,0.10489562144954268,53.24523885336615,1.6269228890182603,1.8814589058120141,-1.028608976691592,0.0,Buy & Hold
2016-10-07,617.1209716796875,0.0066881487127896655,0.010196471024907394,0.01671894605398716,0.0731735534821667,0.0065417787142326685,0.01017236648077968,0.010014496249462379,0.029129725795384198,0.10438752920836647,70.40969976985903,3.145959100776963,2.536317513772394,-1.132386260951298,0.0,Buy & Hold
2016-10-14,640.3779907226562,0.005640795997202019,0.03830709267268784,0.06226509100013833,0.08989559829584115,0.008903178509958632,0.010694624872873567,0.024287666094939375,0.05585129576529302,0.13112322083378736,77.77906882810623,8.384351186272397,5.632000483881455,-0.9149659611401316,0.0,Buy & Hold
2016-10-21,632.8280029296875,0.0031243345442188986,-0.013719690554523711,0.037873860173547325,0.09936590789515809,0.009146120222200613,0.009971674747928821,-0.005767643406664913,0.028856862446080545,0.10295780708382085,64.0580581018038,7.091500805572082,7.633624373232102,-0.8499864223183506,0.0,Buy & Hold
2016-10-28,689.6510009765625,0.0019439015652655822,0.04958370996254602,0.11752967833755812,0.18976936089936602,0.013696417656558296,0.011564286075175801,0.048709532967365465,0.10536401308895926,0.18416298004447418,80.03537473481971,16.417815210681738,11.850924699010058,-0.47836644294892205,0.0,Buy & Hold
2016-11-04,703.2349853515625,0.021104941029334467,0.0019533294954319214,0.09815608209453464,0.22187626662345528,0.023889830090720512,0.016356996390596477,-0.0005386705103824774,0.10269472961260573,0.1872004679393655,66.8643522165284,23.042130905459203,20.90093990136583,0.31155578476547285,0.0,Buy & Hold
2016-11-11,716.4110107421875,0.0012256778354984288,0.006871239784325578,0.13207855440269878,0.15019399889563445,0.02420869120661687,0.01577145118443563,0.00677484220743052,0.0975633488809593,0.19093904980927823,57.03130212102083,18.78164500525395,20.050321251192713,0.3234564595896817,0.0,Buy & Hold
2016-11-18,751.5850219726562,0.014316277527319121,0.07058664887973265,0.08980487363665635,0.23825111522320652,0.02454763853451503,0.01651166896618142,0.041596384039228385,0.12290859116236064,0.2299792130442635,70.87435077853874,18.161951955793597,16.964142258541816,0.33780749582819214,2.0,Mean Reversion
2016-11-25,741.6489868164062,0.0018371005767632287,0.014531611496243269,0.0546247019346453,0.23025438082536098,0.015243501933150452,0.01689713055847264,-0.002694687744446922,0.07850228418858807,0.19400674729270317,60.1983139075742,16.095348090000925,17.22426207391012,-0.39086718380935176,0.0,Buy & Hold
2016-12-02,777.9439697265625,0.027973983354282694,0.06271421211588346,0.08589058244739722,0.27587228618350257,0.015690303655246127,0.01728368401658495,0.04481263525933965,0.10451627526014651,0.23222650747772766,62.05796669285627,14.271815367305294,13.725659271788912,-0.3596810928651296,0.0,Buy & Hold
2016-12-09,772.7940063476562,0.0025739271614879655,-0.0013929989930688835,0.028219008834600823,0.25225691851673093,0.012454789069573046,0.017545963067281605,0.008856815254307815,0.06925580580217106,0.2025150496542223,66.44180603386056,14.664216455695964,14.676007799006504,-0.6185311006354276,0.0,Buy & Hold
2016-12-16,784.906982421875,0.008763751163498146,0.01971593192852139,0.05832677772696426,0.22569325272425456,0.01011609594756125,0.017117799165805813,0.011316978285923263,0.0617944249457385,0.2023094080039245,55.157106357125166,13.67627205782469,14.113574667394245,-0.8036219537069038,0.0,Buy & Hold
2016-12-23,921.9840087890624,0.06644462051690314,0.16628587734877964,0.18515477292423532,0.45692669180365364,0.018833963631406943,0.019645222035815375,0.13262648721378079,0.21985213780750934,0.3921615443789537,94.825513947771,29.96757687498598,19.061716825287192,-0.1387193530070154,2.0,Mean Reversion
2016-12-30,961.2379760742188,-0.012592779521968134,0.07259119385316226,0.24384760774372172,0.39380349584511953,0.021719605164188922,0.020291343264407093,0.04855377668060257,0.2208578379035473,0.42716605221999937,84.18631674983469,53.18572889816414,40.79139881277529,0.057992638600459376,2.0,Mean Reversion
2017-01-06,902.2009887695312,-0.10971108130965923,-0.09628530013987657,0.14943682369309408,0.28292961465576294,0.05040141046258162,0.03055378829638179,-0.09857648351158743,0.0885636007744317,0.3204423551357001,48.253133688184114,58.512244329977534,59.05519313085339,2.279266211412683,0.0,Buy & Hold
2017-01-13,823.9840087890625,0.023793757204392474,-0.09571451269213838,-0.10629251599354039,0.15015542256313386,0.05771952980902051,0.03596433767146072,-0.09523663742084854,-0.025266355854079214,0.1925690437712444,39.35008479605141,-4.248740991156296,24.08638838511571,2.5596184326485236,0.0,Buy & Hold
2017-01-20,895.0260009765625,-0.004501299759979593,0.08910709163718256,-0.06888198005666801,0.19085130066512268,0.060173666254855936,0.03738870350914697,0.05707896059641948,0.0372401771218247,0.2826008586731139,48.917110474352675,-4.00934054354741,-1.5260576748074095,2.4367629548626897,0.0,Buy & Hold
2017-01-27,919.75,0.0023583636501629535,-0.00532401592042997,0.01945133229614715,0.2401419220541352,0.0412751950665929,0.03754160981562708,0.012967751423639706,0.04141214210002908,0.3012852269553943,71.60629321864548,6.804280696474962,3.48153432652062,1.0394909204897846,0.0,Buy & Hold
2017-02-03,1029.9100341796875,0.01789884028979083,0.12008107256663791,0.2499150750428476,0.32388716187579414,0.02583477995970422,0.03802167142262359,0.0839467234122,0.13216722145057602,0.43572317579545383,83.21545784167617,27.988000972491932,15.1711192603444,0.016329790430305052,0.0,Buy & Hold
2017-02-10,988.6740112304688,-0.005741232905460025,-0.03763696135287575,0.10463160863676246,0.279349998977211,0.023603080872675573,0.039056658139675814,-0.03511992896557581,0.05085975314839786,0.35379239535509277,63.620048210766896,33.94480549518062,32.721341761877376,-0.11434719811163238,0.0,Buy & Hold
2017-02-17,1046.2099609375,0.01826872673993929,0.04706747750324314,0.13749384173688495,0.3329094840121818,0.02215220031877889,0.03916915358878403,0.0331835930428257,0.09863841857901323,0.40775052779843013,53.64117434683066,24.45898579227196,26.43315369145006,-0.19281158158758444,0.0,Buy & Hold
2017-02-24,1173.6800537109375,0.005965512875911516,0.12006265966197471,0.1395947362001977,0.27299393755478873,0.022024158234306063,0.038531159823528366,0.08307639034352077,0.2171988331226613,0.540743352937398,90.98093115330005,47.67753002793506,35.512726729030575,-0.17464964939731492,2.0,Mean Reversion
2017-03-03,1274.989990234375,0.019168496080413044,0.09422420499767536,0.2895959393608085,0.32640409760083267,0.016674808937142023,0.03834362335506752,0.07364686518516872,0.2619980789538696,0.6274040350430885,87.93271647866605,66.10657305859104,53.41017504499311,-0.48986353424708773,2.0,Mean Reversion
2017-03-10,1116.719970703125,-0.06038756751926588,-0.11869438174255387,0.06739565899606004,0.2377729404022999,0.029520849398136182,0.03150656751574726,-0.08632957415409825,0.05352473568902405,0.3862522912093791,43.401287508127886,39.35762460402498,54.479719088352155,0.44871167311609195,0.0,Buy & Hold
2017-03-17,1100.22998046875,-0.07373239306348878,-0.09919109853586183,-0.06258100153440738,0.33525647188913554,0.03594105094215429,0.0286379340975984,-0.07247436444092703,-0.00036696715668360635,0.32973305869066616,34.195481224907226,21.9470033837124,36.82463397107372,0.9927507950515743,0.0,Buy & Hold
2017-03-24,937.52001953125,-0.09731457997404602,-0.09570381352868851,-0.264684407946677,0.04747797104030749,0.0520468306735871,0.03550127646454131,-0.12774457599319955,-0.15675218263860557,0.112270785536988,37.86605435125811,-33.90599671027212,-7.597003265397689,2.147249208459436,0.0,Buy & Hold
2017-03-31,1071.7900390625,0.044191988716200115,0.1086814410819188,-0.040233839117550296,0.1653058320875238,0.05381190485266485,0.0371718409840828,0.051200792016538266,-0.03448147466538276,0.25037012626784705,47.79183416521038,-29.57327285241786,-29.79851132649363,2.0824252063748223,0.0,Buy & Hold
2017-04-07,1176.9000244140625,-0.004887229879914523,0.06780258715909904,0.06968547058920116,0.14272119443078446,0.04992825944984173,0.03731098085424041,0.06196558413606312,0.042888587572572634,0.3441023509857053,84.94107949884435,11.661264433690576,-7.03934928169313,1.6724054112531253,0.0,Buy & Hold
