date,BH,Momentum,Mean Reversion,ML Adaptive,Oracle
2009-11-30,1.0407842155600775,1.1494653309614822,0.9054507235024668,0.8912867325094198,2.685497672973375
2009-12-31,1.0606644374451706,1.171421491986118,0.9054507235024668,0.8912867325094198,2.736793886744144
2010-01-31,1.022117292073919,1.128849163784597,0.9054507235024668,0.8912867325094198,2.736793886744144
2010-02-28,1.054002152535918,1.128849163784597,0.9336961804553704,0.9190903449891886,2.8221679351716293
2010-03-31,1.1181690687363033,1.1975727138467709,0.9336961804553704,0.9750439244060909,2.9939795514609053
2010-04-30,1.1354675213248808,1.2160995676035689,0.9336961804553704,0.9750439244060909,3.0402974248220858
2010-05-31,1.0452494779091983,1.1194749424801347,0.9336961804553704,0.8975722632161472,3.0402974248220858
2010-06-30,0.991167326616205,1.1194749424801347,0.8853858974461079,0.8511310642855825,3.0402974248220858
2010-07-31,1.0588645136611157,1.1194749424801347,0.9458581639310827,0.8511310642855825,3.247951145756369
2010-08-31,1.0112359171066205,1.0691200389959317,0.9458581639310827,0.8128464891082618,3.247951145756369
2010-09-30,1.101797308625652,1.0691200389959317,1.0305646404873379,0.8128464891082618,3.5388219211804945
2010-10-31,1.1438876558829834,1.1099620644291226,1.0305646404873379,0.8438984718328751,3.6740103468357894
2010-11-30,1.1438876558829834,1.1099620644291226,1.0305646404873379,0.8438984718328751,3.6740103468357894
2010-12-31,1.2203596161256276,1.1099620644291226,1.0305646404873379,0.9003153498846072,3.919627800376202
2011-01-31,1.2487941079998672,1.1358242831429177,1.0305646404873379,0.9003153498846072,4.010955490482564
2011-02-28,1.292173699400184,1.1752796208880754,1.0305646404873379,0.9315897703509085,4.150284791595834
2011-03-31,1.2923295474010017,1.1754213703907948,1.0305646404873379,0.9315897703509085,4.150785354010852
2011-04-30,1.3297566136728793,1.209462667067382,1.0305646404873379,0.9585694769924898,4.270995960382369
2011-05-31,1.3148445172528573,1.1958995655777718,1.0305646404873379,0.9478199305572814,4.270995960382369
2011-06-30,1.2926632454733407,1.1958995655777718,1.013179136667639,0.9318303202255143,4.270995960382369
2011-07-31,1.2668040573748396,1.1958995655777718,0.9929109113859869,0.913189444025948,4.270995960382369
2011-08-31,1.1971605555754465,1.1958995655777718,0.9383248904136163,0.8629861704273463,4.270995960382369
2011-09-30,1.1140527515085181,1.1958995655777718,0.873185656765768,0.8030770085105721,4.270995960382369
2011-10-31,1.2356486427569147,1.1958995655777718,0.9684915460209935,0.8030770085105721,4.737163796346845
2011-11-30,1.2306273456209762,1.1910397965012585,0.9684915460209935,0.8030770085105721,4.737163796346845
2011-12-31,1.2434853364401297,1.1910397965012585,0.9786106575875272,0.8030770085105721,4.786659209250675
2012-01-31,1.301151316249756,1.2462736419232947,0.9786106575875272,0.8403192832694554,5.0086380177072565
2012-02-29,1.3576288947404545,1.300369208329424,0.9786106575875272,0.8767940557923679,5.226042206784878
2012-03-31,1.401294513059919,1.3421931749120977,0.9786106575875272,0.9049945122892253,5.394128172844481
2012-04-30,1.3919403520003224,1.3332335372240836,0.9786106575875272,0.8989533379699747,5.394128172844481
2012-05-31,1.3083464758714014,1.3332335372240836,0.919839562999133,0.8449661151181117,5.394128172844481
2012-06-30,1.3614403674886222,1.3332335372240836,0.9571674902445364,0.8449661151181117,5.613026807006088
2012-07-31,1.3775458832436966,1.3490053728855786,0.9571674902445364,0.8549618633010762,5.6794275791828746
2012-08-31,1.4120565171436188,1.382801002576736,0.9571674902445364,0.8763805878761901,5.8217100601734755
2012-09-30,1.4478534036769135,1.4178562358385725,0.9571674902445364,0.898597613953621,5.96929557953734
2012-10-31,1.4215052485071171,1.3920539715931277,0.9571674902445364,0.8822448607622198,5.96929557953734
2012-11-30,1.429550382860156,1.3920539715931277,0.9625846640927972,0.8822448607622198,6.003079334455455
2012-12-31,1.442322391903007,1.4044909770505727,0.9625846640927972,0.8901270868626526,6.056712549810355
2013-01-31,1.5161554546655547,1.4763874344862693,0.9625846640927972,0.9356930500896823,6.366758098805014
2013-02-28,1.5355003893305021,1.4952249609235477,0.9625846640927972,0.9356930500896823,6.4479928554850785
2013-03-31,1.5938055871942556,1.5520008418046212,0.9625846640927972,0.9712226851222105,6.692832584524187
2013-04-30,1.6244254250911045,1.5818175362456846,0.9625846640927972,0.9898815989942197,6.821413793208269
2013-05-31,1.6627777363362566,1.6191638850198868,0.9625846640927972,1.0132524762250694,6.982465806362042
2013-06-30,1.6405890340328617,1.597557181586224,0.9625846640927972,1.0132524762250694,6.982465806362042
2013-07-31,1.7253693814745084,1.597557181586224,1.012327933474027,1.0132524762250694,7.343297108280237
2013-08-31,1.6736212831819945,1.549642487522287,1.012327933474027,1.0132524762250694,7.343297108280237
2013-09-30,1.7265850923811954,1.549642487522287,1.0443642992004476,1.0132524762250694,7.575684800074249
2013-10-31,1.8065383013108325,1.6214019913647755,1.0443642992004476,1.060173295411784,7.926493058687249
2013-11-30,1.8600797613663143,1.6694564554697127,1.0443642992004476,1.060173295411784,8.161415291542104
2013-12-31,1.908305212338801,1.7127397017670745,1.0443642992004476,1.060173295411784,8.373012633324512
2014-01-31,1.8410408291847056,1.6523686569268754,1.0443642992004476,1.060173295411784,8.373012633324512
2014-02-28,1.9248372594645344,1.6523686569268754,1.0918993667542984,1.1084279219389164,8.754116929458572
2014-03-31,1.940804972776781,1.6660760749801242,1.0918993667542984,1.1176230158086877,8.826737733500138
2014-04-30,1.9542962951311456,1.6776576453644434,1.0918993667542984,1.1253920665832016,8.888095966692267
2014-05-31,1.9996481598693627,1.7165897677857769,1.0918993667542984,1.1515081826032236,9.09435523611112
2014-06-30,2.0409309925317456,1.7520288462975129,1.0918993667542984,1.17528112454661,9.282108638394234
2014-07-31,2.013505604400261,1.728485634252082,1.0918993667542984,1.159488066808624,9.282108638394234
2014-08-31,2.0929655037446473,1.728485634252082,1.1349894945328791,1.2052454785974394,9.648412768116362
2014-09-30,2.064090487954784,1.7046390634928967,1.1349894945328791,1.1886176449504458,9.648412768116362
2014-10-31,2.112701554166445,1.7046390634928967,1.1617194512815032,1.2166105897250163,9.875640999943094
2014-11-30,2.170741472677723,1.7514687314794402,1.1617194512815032,1.2166105897250163,10.146943587737837
2014-12-31,2.1652351649832036,1.7470259519618225,1.1617194512815032,1.2166105897250163,10.146943587737837
2015-01-31,2.1010811798243725,1.7470259519618225,1.1272987409394848,1.1805635039490465,10.146943587737837
2015-02-28,2.21917131130701,1.7470259519618225,1.1906579570497748,1.1805635039490465,10.71724706479008
2015-03-31,2.184317329303739,1.7195874163342766,1.1906579570497748,1.1805635039490465,10.71724706479008
2015-04-30,2.205799070335314,1.7195874163342766,1.2023675221149754,1.1921737947813067,10.822646185571955
2015-05-31,2.2341564584617806,1.7416941478304353,1.2023675221149754,1.2075001839649222,10.961780335444017
2015-06-30,2.1887760296317724,1.706316666983065,1.2023675221149754,1.1829733089767804,10.961780335444017
2015-07-31,2.2382191215171483,1.706316666983065,1.2295282581021671,1.1829733089767804,11.209400148990607
2015-08-31,2.101799335132165,1.6023164138455692,1.2295282581021671,1.1108709108879107,11.209400148990607
2015-09-30,2.048169673793248,1.6023164138455692,1.1981555276105091,1.1108709108879107,11.209400148990607
2015-10-31,2.2223859296371864,1.6023164138455692,1.3000700186850862,1.1108709108879107,12.162865942963084
2015-11-30,2.2305099047435806,1.6081737127444933,1.3000700186850862,1.1108709108879107,12.207327536615798
2015-12-31,2.1919607328658164,1.580380173370358,1.3000700186850862,1.1108709108879107,12.207327536615798
2016-01-31,2.082830269175071,1.580380173370358,1.235343839131657,1.055564328161285,12.207327536615798
2016-02-29,2.081109475645301,1.580380173370358,1.2343232222734908,1.055564328161285,12.207327536615798
2016-03-31,2.2210982294991615,1.580380173370358,1.3173517086463036,1.126568346278144,13.028470580619707
2016-04-30,2.2298519656292926,1.5866087277130871,1.3173517086463036,1.126568346278144,13.079818059145067
2016-05-31,2.2677850795273544,1.6135993129661375,1.3173517086463036,1.126568346278144,13.302325308886846
2016-06-30,2.2756674178572487,1.6192078407885073,1.3173517086463036,1.1304840581051945,13.348561360797381
2016-07-31,2.358663474565077,1.6782621053621865,1.3173517086463036,1.1717140367292853,13.835397858510142
2016-08-31,2.361488810644295,1.6802724194777,1.3173517086463036,1.1717140367292853,13.851970654570925
2016-09-30,2.3616256480840216,1.6803697835536544,1.3173517086463036,1.1717819321807292,13.852773312703794
2016-10-31,2.3206817245107234,1.6512369139777676,1.3173517086463036,1.1514665405712659,13.852773312703794
2016-11-30,2.406172507235354,1.6512369139777676,1.365881167686856,1.1938850138995782,14.363090785755643
2016-12-31,2.4549495539803936,1.6847101832043245,1.365881167686856,1.1938850138995782,14.654254095349357
2017-01-31,2.498880355152023,1.7148577143298298,1.365881167686856,1.1938850138995782,14.9164888618184
2017-02-28,2.597065367669561,1.7822372212358448,1.365881167686856,1.2407946687746312,15.502581606353285
2017-03-31,2.60031086609897,1.7844644459235106,1.365881167686856,1.2407946687746312,15.521954859287753
2017-04-30,2.62612315504676,1.8021781402728085,1.365881167686856,1.2531115617018742,15.676035353695545
2017-05-31,2.663184678143965,1.8276116263767037,1.365881167686856,1.270796270432361,15.897265551988834
2017-06-30,2.6801625567023777,1.8392627028113246,1.365881167686856,1.278897633033666,15.998611074951441
2017-07-31,2.7352505307275825,1.8770668485877142,1.365881167686856,1.3051840533902497,16.32744600667314
2017-08-31,2.7432312993737824,1.8825436544904062,1.365881167686856,1.3089922500632054,16.3750853609841
2017-09-30,2.7985064840005887,1.9204762736223524,1.365881167686856,1.335368002014497,16.705037803133155
2017-10-31,2.864449970909984,1.9657300197663952,1.365881167686856,1.3668343655421542,17.098672210625075
2017-11-30,2.9520043162658727,2.025814226778183,1.365881167686856,1.4086128184040687,17.62130764397517
2017-12-31,2.987806124314983,2.0503832328906175,1.365881167686856,1.4256964268060413,17.835018264372213
2018-01-31,3.156196270436718,2.1659410428108195,1.365881167686856,1.5060474334129863,18.84018433160156
2018-02-28,3.0414361716551404,2.0871868758547674,1.365881167686856,1.5060474334129863,18.84018433160156
2018-03-31,2.958068974754653,2.0871868758547674,1.328441722036004,1.4647659644500892,18.84018433160156
2018-04-30,2.973356939882529,2.0871868758547674,1.3353074073510622,1.4647659644500892,18.93755463754183
2018-05-31,3.0456356721502353,2.1379238793302187,1.3353074073510622,1.500372663921401,19.397903821688562
2018-06-30,3.063151057435926,2.1502190336063407,1.3353074073510622,1.5090012748616413,19.509460749616117
2018-07-31,3.1766300181005658,2.2298770774180037,1.3353074073510622,1.5649044585773848,20.23221757338413
2018-08-31,3.2780275259414577,2.3010543870679685,1.3353074073510622,1.6148559515761594,20.87802663152006
2018-09-30,3.297517500572491,2.3147356302160724,1.3353074073510622,1.6244573052194462,21.002159881217988
2018-10-31,3.0696447563034273,2.1547773706395446,1.3353074073510622,1.5122002682138753,21.002159881217988
2018-11-30,3.1265849572807634,2.1547773706395446,1.3600766162261166,1.5122002682138753,21.3917382525064
2018-12-31,2.8512929256298194,1.965051824005191,1.3600766162261166,1.3790528598473488,21.3917382525064
2019-01-31,3.0795844812447335,1.965051824005191,1.468972480163051,1.3790528598473488,23.104488689009877
2019-02-28,3.179411929040237,2.0287507124659645,1.468972480163051,1.3790528598473488,23.853441072843065
2019-03-31,3.236960853973707,2.065472101536072,1.468972480163051,1.3790528598473488,24.28520012777005
2019-04-30,3.3691979309175544,2.1498512477592637,1.468972480163051,1.4353902477133151,25.277304766276977
2019-05-31,3.1543407624740425,2.012753053726326,1.468972480163051,1.343853956121469,25.277304766276977
2019-06-30,3.373839595833544,2.012753053726326,1.571192807614327,1.4373677511696796,27.036258324077956
2019-07-31,3.424850817758106,2.043185144460505,1.571192807614327,1.4591002263687591,27.44503667118209
2019-08-31,3.3675064734820555,2.008974862442922,1.571192807614327,1.4346696306533744,27.44503667118209
2019-09-30,3.4330313420462204,2.008974862442922,1.6017650434863595,1.462585401483165,27.979061604698668
2019-10-31,3.5089168699043642,2.05338229794258,1.6017650434863595,1.4949151573667834,28.597525477382852
2019-11-30,3.6359344380753194,2.1277116809630057,1.6017650434863595,1.4949151573667834,29.632713336348317
2019-12-31,3.7415779595607757,2.189533190264383,1.6017650434863595,1.4949151573667834,30.49370361033082
2020-01-31,3.7400667647045513,2.188648854476001,1.6017650434863595,1.4949151573667834,30.49370361033082
2020-02-29,3.4439810392330723,2.188648854476001,1.4749598833723319,1.3765688639090463,30.49370361033082
2020-03-31,3.0139272142551055,2.188648854476001,1.290779967075644,1.3765688639090463,30.49370361033082
2020-04-30,3.3966468651247035,2.188648854476001,1.4546879924626326,1.3765688639090463,34.36590714075058
2020-05-31,3.558480201176129,2.2929270911104056,1.4546879924626326,1.3765688639090463,36.00327175940574
2020-06-30,3.6215871579703345,2.3335904200290667,1.4546879924626326,1.3765688639090463,36.6417625720341
2020-07-31,3.834870985357914,2.4710210753270956,1.4546879924626326,1.4576382578378775,38.799682573045544
2020-08-31,4.102532737488954,2.6434904577652762,1.4546879924626326,1.559376754792739,41.50777655046531
2020-09-30,3.9489185258496855,2.5445082610030654,1.4546879924626326,1.559376754792739,41.50777655046531
2020-10-31,3.8504581014471118,2.5445082610030654,1.4184175057018604,1.520496009070753,41.50777655046531
2020-11-30,4.269298397390402,2.5445082610030654,1.5727083438844744,1.520496009070753,46.02285734249134
2020-12-31,4.427470125675252,2.638778848770821,1.5727083438844744,1.520496009070753,47.727941927564736
2021-01-31,4.382351598686865,2.611888138878907,1.5727083438844744,1.5050012596374005,47.727941927564736
2021-02-28,4.504205628264789,2.611888138878907,1.6164384839103387,1.5468487618007642,49.05504723081735
2021-03-31,4.708693259385792,2.7304659442350427,1.6164384839103387,1.6170745607780972,51.2821103870399
2021-04-30,4.9578315839917995,2.874935688443697,1.6164384839103387,1.7026344443046368,53.995461705608065
2021-05-31,4.990385384603437,2.8938129095810723,1.6164384839103387,1.7026344443046368,54.350003295922114
2021-06-30,5.1023072162642436,2.9587138774147896,1.6164384839103387,1.7408202658332275,55.56893759675144
2021-07-31,5.226867114537477,3.030943377515378,1.6164384839103387,1.783317980305021,56.925512362014366
2021-08-31,5.382417894399907,3.121143796955945,1.6164384839103387,1.8363892554112158,58.61960705544017
2021-09-30,5.13156726829142,2.97568112738961,1.6164384839103387,1.7508032969188267,58.61960705544017
2021-10-31,5.491617259312066,2.97568112738961,1.729853865837335,1.7508032969188267,62.73257837403936
2021-11-30,5.447492685517748,2.951771838869691,1.729853865837335,1.7508032969188267,62.73257837403936
2021-12-31,5.69942720310932,2.951771838869691,1.8098557904571242,1.831774086504211,65.6338217133752
2022-01-31,5.398832597148553,2.796091862413976,1.8098557904571242,1.831774086504211,65.6338217133752
2022-02-28,5.239474687051909,2.796091862413976,1.7564340865695307,1.831774086504211,65.6338217133752
2022-03-31,5.436429117964973,2.796091862413976,1.8224593079169131,1.831774086504211,68.10102935847614
2022-04-30,4.959278702642114,2.5506814350025517,1.8224593079169131,1.831774086504211,68.10102935847614
2022-05-31,4.970473124615389,2.5506814350025517,1.8265730873080726,1.831774086504211,68.25475164455113
2022-06-30,4.560605041504304,2.340350771465884,1.8265730873080726,1.6807249379211702,68.25475164455113
2022-07-31,4.980580181094415,2.340350771465884,1.9947778058339103,1.6807249379211702,74.54016741476954
2022-08-31,4.777362494054377,2.2448597536834622,1.9947778058339103,1.6807249379211702,74.54016741476954
2022-09-30,4.3357141568174455,2.2448597536834622,1.810368458165587,1.6807249379211702,74.54016741476954
2022-10-31,4.6881024092170955,2.2448597536834622,1.9575074424478667,1.6807249379211702,80.59847254716989
2022-11-30,4.948721568716765,2.3696551210050822,1.9575074424478667,1.6807249379211702,85.07907137771218
2022-12-31,4.663534974269645,2.2330958370385656,1.9575074424478667,1.5838675547379863,85.07907137771218
2023-01-31,4.956813312719586,2.2330958370385656,2.0806103104207634,1.5838675547379863,90.42948663742126
2023-02-28,4.832185092226799,2.176949530368954,2.0806103104207634,1.5838675547379863,90.42948663742126
2023-03-31,5.01135181397906,2.176949530368954,2.157754732964035,1.5838675547379863,93.78241173472965
2023-04-30,5.091407699238648,2.211726099304503,2.157754732964035,1.5838675547379863,95.28057715433958
2023-05-31,5.114911314767516,2.2219361557297606,2.157754732964035,1.5911792092457913,95.72042369287924
2023-06-30,5.446356683867211,2.3659172345659787,2.157754732964035,1.5911792092457913,101.92309060318665
2023-07-31,5.624632900757834,2.4433610742807246,2.157754732964035,1.5911792092457913,105.2593507971544
2023-08-31,5.5332212450064775,2.4036515171701938,2.157754732964035,1.5911792092457913,105.2593507971544
2023-09-30,5.270756227575144,2.4036515171701938,2.055402936691467,1.51570258172652,105.2593507971544
2023-10-31,5.156335423883892,2.4036515171701938,2.0107829911331434,1.51570258172652,105.2593507971544
2023-11-30,5.627334523439499,2.4036515171701938,2.1944554833916237,1.51570258172652,114.87413637057327
2023-12-31,5.8842523170448295,2.5133910113863687,2.1944554833916237,1.51570258172652,120.11875254466321
2024-01-31,5.977967628198982,2.5534204336464965,2.1944554833916237,1.51570258172652,122.03181909307818
2024-02-29,6.28993923471974,2.686675533766137,2.1944554833916237,1.51570258172652,128.40028159018738
2024-03-31,6.495632733715799,2.774535156981096,2.1944554833916237,1.51570258172652,132.59922568277554
2024-04-30,6.233731278095471,2.6626669485906493,2.1944554833916237,1.4545900267661376,132.59922568277554
2024-05-31,6.549031373312327,2.6626669485906493,2.3054503261263144,1.5281627159759577,139.30605127700196
2024-06-30,6.780081679792488,2.756606033541972,2.3054503261263144,1.5820764085132435,144.22077896837553
2024-07-31,6.862182599623795,2.7899861462979665,2.3054503261263144,1.6012339842647973,145.96716775413032
2024-08-31,7.0225221108748155,2.855176048869061,2.3054503261263144,1.6386478931353683,149.37778879147726
2024-09-30,7.170027080882036,2.9151477585773984,2.3054503261263144,1.6386478931353683,152.51540315673654
2024-10-31,7.106045059275809,2.889134321700435,2.3054503261263144,1.6386478931353683,152.51540315673654
2024-11-30,7.529803397023229,2.889134321700435,2.442932398053691,1.7363662022026516,161.61043044455434
2024-12-31,7.348634486836936,2.8196210437506806,2.442932398053691,1.6945888069705624,161.61043044455434
2025-01-31,7.545993061048714,2.8196210437506806,2.5085410027324575,1.7400995248349505,165.95072035656733
2025-02-28,7.4501975892099646,2.783826294655719,2.5085410027324575,1.7400995248349505,165.95072035656733
2025-03-31,7.035078731225513,2.783826294655719,2.3687671693821,1.6431426161249132,165.95072035656733
2025-04-30,6.974083587217618,2.783826294655719,2.3482296174743524,1.6288963334143585,165.95072035656733
2025-05-31,7.412368695646815,2.783826294655719,2.4958037122841343,1.7312640491410434,176.3798654271384
2025-06-30,7.79326236764863,2.9268766289178756,2.4958037122841343,1.7312640491410434,185.44336150622362
2025-07-31,7.9727529444415985,2.9942870084923072,2.4958037122841343,1.7312640491410434,189.7144015853249
2025-08-31,8.13635030616172,3.0557284526503996,2.4958037122841343,1.7312640491410434,193.6072571392285
2025-09-30,8.426170073497543,3.1645746153479317,2.4958037122841343,1.7929323064110076,200.5036182971453
2025-10-31,8.627028134954925,3.240009874431444,2.4958037122841343,1.8356711669192605,205.28310503134063
2025-11-30,8.4867560561906,3.1873285903097464,2.4958037122841343,1.8356711669192605,205.28310503134063
