date,Adj Close,Close,High,Low,Open,Volume,daily_return,rolling_volatility_20d,rolling_volatility_10d,rolling_volatility_60d,sma_20,sma_50,sma_200,ema_20,price_over_sma20,price_over_sma50,price_over_sma200,mom_20d,mom_60d,weekly_return_5d,rsi_14,intraday_range,intraday_range_10d_ma,drawdown_60d,best_strategy,vix_level,vix_5d_change,vix_20d_ma,vix_20d_vol,rate_10y,rate_10y_20d_change,macd,macd_signal,macd_hist,month_pos_frac
2015-04-16,228.572998046875,228.572998046875,229.6719970703125,223.91700744628903,223.91700744628903,24805400.0,0.0211765273701851,0.023299235198929,0.0232021833139948,0.0291371116157409,242.92270050048828,259.12040069580075,300.4669403076172,240.96249991235192,-0.0590710642687937,-0.1178888368762112,-0.2392740518711887,-0.0747119099024274,-0.0266240774305011,-0.0337304433713104,29.860181376803368,0.0251779067221371,0.0322299585905414,-0.2287813922664995,momentum,12.600000381469727,0.0015898615170881758,,,0.1878000020980835,,-9.255035765904353,-6.3771824635922165,-2.877853302312136,0.38461538461538464
2015-04-17,222.8820037841797,222.8820037841797,228.906005859375,221.94200134277344,228.5749969482422,20429800.0,-0.0248979289387814,0.0228536689335833,0.0236050801053117,0.0293094229384409,241.42690048217773,258.8495208740234,299.70401527404783,239.24054790014503,-0.0768137132231751,-0.1389514532165132,-0.2563262671660321,-0.118339543331259,-0.0468733228124907,-0.0561966017819377,25.82652792103996,0.0312452526375567,0.0339325741659843,-0.2479831383581141,momentum,13.890000343322754,0.1041335792974134,,,0.1850000023841858,,-9.632447481957513,-7.028235467265276,-2.604212014692237,0.38461538461538464
2015-04-18,223.3560028076172,223.3560028076172,224.3159942626953,220.87600708007807,222.85299682617188,12939000.0,0.0021266814520228,0.021465752030734,0.0228903393492771,0.0287855547769081,240.4590507507324,258.24008087158205,298.8860752868652,237.72773408180907,-0.0711266549947616,-0.1350839031115083,-0.2527052235764269,-0.0797526083619344,-0.0831410769343997,-0.0054811844712253,26.617226901428666,0.0154013643661961,0.0315416335322127,-0.2463838380468519,momentum,13.890000343322754,-0.0035867459516216726,,,0.1850000023841858,,-9.780557052699749,-7.57869978435217,-2.2018572683475783,0.38461538461538464
2015-04-19,222.6000061035156,222.6000061035156,226.35299682617188,222.3730010986328,223.4559936523437,15021500.0,-0.0033847163031152,0.0207285435165678,0.0229356599228127,0.0285373147655204,239.21275100708007,257.60682098388673,298.08100036621096,236.2869980838764,-0.0694475726466302,-0.1358924222063234,-0.2532230976478282,-0.1007005113592373,-0.0580807769387911,0.0157009731525958,17.652467142437715,0.017879584988368,0.0305726514785605,-0.2489346149565058,momentum,13.890000343322754,0.016093655142718433,,,0.1850000023841858,,-9.845445404432411,-8.03204890836822,-1.8133964960641915,0.38461538461538464
2015-04-20,224.62600708007807,224.62600708007807,226.3509979248047,221.9770050048828,222.61199951171875,18364700.0,0.0091015315409304,0.0208652300857241,0.0220797442939805,0.0284756250762764,238.2328514099121,256.8953012084961,297.32877044677736,235.1764275120861,-0.0571157346659197,-0.1256126288671519,-0.2445197726996059,-0.0802459710009034,-0.0651606537726391,0.0035428848862701,22.26973630097544,0.0194723352686519,0.027892905159305,-0.2420987696652313,momentum,13.300000190734863,0.03582554771654434,,,0.18949999809265136,,-9.622466737096232,-8.350132474113822,-1.27233426298241,0.38461538461538464
2015-04-21,235.2689971923828,235.2689971923828,235.2689971923828,224.30099487304688,224.6199951171875,24978000.0,0.0473809344280895,0.0235939842682681,0.0275927844999241,0.0290829376011428,237.63270111083983,256.08728088378905,296.70755546569825,235.18524367211432,-0.0099468798166566,-0.0812937043165898,-0.2070677242339998,-0.0485417104540029,-0.0349087063394711,0.029294795110202,36.00374786654676,0.046618986990314,0.0302880720330098,-0.2061887011677713,momentum,13.25,0.05158726975010253,,,0.1916000008583069,,-8.489097154160703,-8.377925410123199,-0.11117174403750418,0.38461538461538464
2015-04-22,234.17599487304688,234.17599487304688,237.90899658203125,233.4759979248047,235.6020050048828,23847900.0,-0.0046457558470492,0.0228249567534771,0.0276263425391263,0.0290853725182726,236.6912506103516,255.1367608642578,296.2341054534912,235.08912473886983,-0.0106267372825089,-0.0821550211745567,-0.2094900939425675,-0.0744214922486885,-0.0423581254703359,0.050672512347849,40.47258296097806,0.0189302010209449,0.0303886094178945,-0.209876554650775,momentum,12.710000038146973,-0.08495322361478808,,,0.1972000002861023,,-7.591578752501164,-8.220656078598793,0.6290773260976295,0.38461538461538464
2015-04-23,236.4620056152344,236.4620056152344,236.4750061035156,233.19900512695312,234.0529937744141,17036000.0,0.0097619345801298,0.0229400431876069,0.0218041101801721,0.0287525266242151,235.798250579834,254.4041607666016,295.81386543273925,235.2198752985236,0.0028149277349098,-0.0705261859605663,-0.2006392084788871,-0.0702259347329525,0.0020552875918633,0.0586776385808882,43.765994569494254,0.0138542383079212,0.025122270240224,-0.202163421267049,momentum,12.479999542236328,-0.1015119342141878,,,0.19470000267028809,,-6.619521270314181,-7.900429116941871,1.2809078466276906,0.38461538461538464
2015-04-24,231.2680053710937,231.2680053710937,236.30499267578125,229.93299865722656,235.97000122070312,21448700.0,-0.0219654748788362,0.0233103390390886,0.0214810979355842,0.0288528340905266,234.6768005371094,253.50596069335936,295.3198104095459,234.84350673400647,-0.0145254884940219,-0.0877216269844032,-0.2168896321233103,-0.0884086146233373,-0.0319139735715819,0.0389397979780254,45.66816851317742,0.0275524234678729,0.0239292375844421,-0.2196882805946243,momentum,12.289999961853027,-0.11519080935364301,,,0.19170000553131103,,-6.1968378348533975,-7.559710860524177,1.3628730256707797,0.38461538461538464
2015-04-25,226.38999938964844,226.38999938964844,232.56100463867188,226.3370056152344,231.2350006103516,13957200.0,-0.0210924376401223,0.0223505338137036,0.0222060618128754,0.0289795525268351,232.96640090942384,252.5793008422852,294.7708253479004,234.0384107964485,-0.0282289699033994,-0.1036874413908912,-0.2319796264692957,-0.1312672914269653,-0.0517100600630063,0.0078530190359547,41.5101579496604,0.0274923761659856,0.0243624669935949,-0.2361469568760389,momentum,12.289999961853027,-0.07593986574416967,13.268499994277954,0.7834288368668345,0.19170000553131103,,-6.184185046788798,-7.284605697777102,1.1004206509883039,0.38461538461538464
2015-04-26,219.42999267578125,219.42999267578125,226.94400024414065,214.87399291992188,226.4100036621093,28943700.0,-0.0307434371334046,0.0228212381499402,0.0231083159008888,0.029236509413892,231.1633003234864,251.44268096923827,294.10327529907227,232.64713288019453,-0.0507576576008634,-0.1273160474190675,-0.2539015675611096,-0.1411473200666702,-0.0759675262230517,-0.0673229567245096,37.40908294025456,0.0550061875180974,0.0273452950731909,-0.2596304248864802,momentum,12.289999961853027,-0.07245283306769601,13.146000003814697,0.7310223509147179,0.19170000553131103,0.0013000011444091741,-6.659011061271343,-7.159486770475951,0.5004757092046077,0.38461538461538464
2015-04-27,229.28599548339844,229.28599548339844,233.30499267578125,218.0229949951172,219.4290008544922,38574000.0,0.0449163885366388,0.0256254552465109,0.026355932140026,0.0298235019968122,229.9686004638672,250.54132080078125,293.42457527160644,232.32702455669013,-0.0029682529662391,-0.0848376038309627,-0.2185862575717748,-0.0943755347326402,-0.0301997222999205,-0.0208817278316654,53.63142273263812,0.0666503754337257,0.0308858073528078,-0.2263756973899752,momentum,13.119999885559082,0.032258052413970395,13.063000011444093,0.6218148645527412,0.19240000247955322,0.0031000018119811956,-6.1689057368392355,-6.961370563748608,0.7924648269093728,0.38461538461538464
2015-04-28,225.85499572753903,225.85499572753903,229.4949951171875,223.06900024414065,228.968994140625,21469200.0,-0.0149638435117936,0.0249286230705562,0.0269761630889461,0.0282664479091349,229.0102500915528,249.2662808227539,292.7460401916504,231.71064085867573,-0.0137777866394727,-0.0939207863090875,-0.2284951298412786,-0.0782256580960658,-0.1102045750637576,-0.0448571425252768,55.33954097096807,0.0284518606832096,0.0321908569845091,-0.2379520903911521,momentum,12.40999984741211,-0.005608950111521849,12.98450002670288,0.5986254831502852,0.19730000495910643,0.007800006866455073,-5.988317149938581,-6.766759880986603,0.7784427310480222,0.38461538461538464
2015-04-29,225.80799865722656,225.80799865722656,227.0399932861328,223.42999267578125,225.59100341796875,18936500.0,-0.0002080851484426,0.0249374050681424,0.0269317485744516,0.0282637822466431,228.11685028076167,247.947240600586,292.0635851287841,231.14848445853767,-0.0101213550015857,-0.089290132407737,-0.22685329443704,-0.0733268626855484,-0.1119116889850678,-0.0236090016217591,51.70039232749101,0.0159870360298064,0.032001602088653,-0.2381106612435435,momentum,13.390000343322754,0.08950369283027015,12.999500036239624,0.6051314401349578,0.20350000858306885,0.0077000141143798995,-5.782336488888177,-6.5698752025669185,0.7875387136787415,0.38461538461538464
2015-04-30,236.1450042724609,236.1450042724609,239.56300354003903,224.9929962158203,225.6929931640625,33818600.0,0.0457778540915452,0.0263387811684593,0.0303268438193603,0.0287431568869924,228.12050018310543,246.74256072998048,291.35156509399417,231.6243434884352,0.0351766022032846,-0.0429498519678446,-0.1894843461840434,0.000309219411662,-0.0924550616862018,0.0430893807549457,55.94610249354808,0.061699409517925,0.0362243095135803,-0.2032330022600466,momentum,14.550000190734863,0.1838893601217786,13.098000049591064,0.6879229787451256,0.20460000038146972,0.009500002861022955,-4.7304556200250545,-6.201991286058546,1.4715356660334917,0.38461538461538464
2015-05-01,232.07899475097656,232.07899475097656,238.96600341796875,232.07899475097656,235.93899536132807,18815300.0,-0.0172182745682523,0.0266240121079014,0.0271050555751516,0.0276859639897527,227.89684982299804,245.497060546875,290.5598900604248,231.6676436086772,0.0183510431637239,-0.0546567269115484,-0.2012696773022819,-0.018909191912207,-0.1581275312999721,0.0576448183812541,57.41130665265888,0.0296752779129452,0.0345299386058434,-0.2169519551940552,buy_hold,12.699999809265137,0.033360443342938195,13.104000043869018,0.6836774605524568,0.2117000102996826,0.01660001277923584,-4.176778141917083,-5.796948657230255,1.6201705153131716,0.4838709677419355
2015-05-02,234.92999267578125,234.92999267578125,235.7270050048828,232.34100341796875,232.34100341796875,12535500.0,0.0122846013180288,0.0267773766585813,0.0273820141196698,0.0275703196182458,227.83569946289063,244.48892028808595,289.73019004821776,231.97834351983,0.0311377594890309,-0.039097590193622,-0.1891421717678661,-0.0051788764181722,-0.1660336236978528,0.0246155338902565,58.98266570632148,0.0144128110180762,0.0340781996055565,-0.207332522150752,buy_hold,12.699999809265137,-0.03201220121626913,13.110000038146973,0.6793496346655515,0.2117000102996826,0.01660001277923584,-3.4679566007720553,-5.331150245938615,1.86319364516656,0.4838709677419355
2015-05-03,240.3580017089844,240.3580017089844,243.2400054931641,234.0829925537109,234.8800048828125,18494100.0,0.0231047937786903,0.0245886276630943,0.0281883114778853,0.0275195736539239,228.6242492675781,243.65838012695312,288.95811500549314,232.7764062045113,0.0513233066002254,-0.0135451053078868,-0.1681908580265512,0.0702222109892194,-0.1198643956275556,0.0642137931672812,62.85022695161386,0.0380973917004856,0.036502514944813,-0.1890181035399706,buy_hold,12.699999809265137,0.023368248623588883,13.048000049591064,0.6557889411852329,0.2117000102996826,0.017800009250640847,-2.4400876459354492,-4.752937725937982,2.3128500800025327,0.4838709677419355
2015-05-04,239.0180053710937,239.0180053710937,242.63800048828125,237.8099975585937,240.3560028076172,21223400.0,-0.0055750019902107,0.0238195991306461,0.0270960304609947,0.0274701709094474,229.6171997070313,242.7108801269532,288.2404250335693,233.3708442203763,0.0409412085682472,-0.0152151183083667,-0.1707686201779054,0.0906146181483782,-0.1345509144344722,0.0585010575020408,60.51892347635235,0.0201993273359958,0.0357672053316252,-0.1935393292267602,buy_hold,12.850000381469727,-0.04032859955244972,13.007000064849853,0.6403051670726317,0.2134999990463257,0.023099994659423834,-1.7138642393745442,-4.145123028625295,2.4312587892507507,0.4838709677419355
2015-05-05,236.1210021972656,236.1210021972656,239.20399475097656,232.0540008544922,238.8520050048828,23929100.0,-0.0121204390829482,0.0237584540089225,0.026324076076881,0.0274676964480708,230.231600189209,241.6214404296875,287.5022400665283,233.6327640276991,0.0255803373786074,-0.0227646943195115,-0.1787159566387136,0.0548981162399733,-0.1342094023143288,-0.0001016412575368,50.70223224762358,0.0302810585672127,0.036046073571748,-0.2033139866596608,buy_hold,14.3100004196167,-0.016494829413884915,13.080500078201293,0.7015658931873717,0.21760001182556152,0.02760001420974731,-1.356454538820259,-3.587389330664288,2.230934791844029,0.4838709677419355
2015-05-06,229.7819976806641,229.7819976806641,236.45399475097656,229.2310028076172,236.24899291992188,29587200.0,-0.0268464238996649,0.0242402933943071,0.0257668913077175,0.0275801087102663,230.29205017089845,240.5069802856445,286.6939401245117,233.26602437560047,-0.0022148071974514,-0.0445932279896518,-0.1985111454365957,0.0052893370788318,-0.1682430417165605,-0.0098974794025507,46.66667129685258,0.0314341071810047,0.0336888655380387,-0.2247021570887296,buy_hold,15.149999618530273,0.19291337370554662,13.208000040054321,0.8296645780898882,0.2240000009536743,0.036199998855590804,-1.5666500962479688,-3.183241483781024,1.616591387533055,0.4838709677419355
2015-05-07,237.33399963378903,237.33399963378903,239.10499572753903,228.572998046875,229.66200256347656,29064400.0,0.0328659426297626,0.0244898805697608,0.0239026282981671,0.0279523623802052,231.0146499633789,240.1276800537109,285.9328801727295,233.6534505906661,0.0273547572476979,-0.0116341457148839,-0.1699660441624702,0.0648414659067919,-0.1349351704198607,0.0102328652490337,50.61256148178411,0.0443762701379284,0.031461455008459,-0.1992212626626291,buy_hold,15.130000114440918,0.19133860958037197,13.27000002861023,0.9242522676614571,0.2184000015258789,0.033399999141693115,-1.1110407606928163,-2.7688013391633826,1.6577605784705662,0.4838709677419355
2015-05-08,243.86300659179688,243.86300659179688,246.2749938964844,236.2740020751953,237.20399475097656,27445500.0,0.0275097835458983,0.0250697581749578,0.0239891817678365,0.0271960601139141,232.04000015258788,239.7863800048828,285.23797019958494,234.6257892574405,0.0509524497131281,0.0170010764866255,-0.1450541930965131,0.0918130855065622,-0.1579519448269002,0.0145824347760061,58.68488435810481,0.0410106967885858,0.0327173386189966,-0.1771920129303204,buy_hold,12.859999656677246,0.012598413371265105,13.218499994277954,0.9165512497597379,0.21500000953674317,0.03000000715255738,-0.2205879825029058,-2.2591586678312874,2.0385706853283816,0.4838709677419355
2015-05-09,241.83200073242188,241.83200073242188,247.8040008544922,239.6390075683593,243.7689971923828,19790500.0,-0.008328470512031,0.025177777764871,0.0244296931370768,0.0271746974302492,233.0015998840332,239.3880401611328,284.5147551727295,235.31209511220052,0.0378984558594603,0.0102092008006917,-0.1500194758419289,0.0863970983898483,-0.1711269788937525,0.011773152223236,61.08319280482349,0.0337630804087301,0.0344949430568889,-0.1840447449876937,buy_hold,12.859999656677246,0.0007781536895468122,13.166999959945679,0.9057077017116049,0.21500000953674317,0.03000000715255738,0.3175564672684459,-1.7438156408113408,2.0613721080797864,0.4838709677419355
2015-05-10,240.29600524902344,240.29600524902344,244.0679931640625,238.8489990234375,241.72900390625,15019100.0,-0.0063514980595886,0.0252644738958227,0.020518950000629,0.0270682711216552,233.78509979248048,238.9934603881836,283.80044525146485,235.78675322046945,0.027849959053517,0.0054501276257692,-0.1532923599323241,0.069760391384062,-0.1892272832066156,0.0176816251536569,66.24066070709628,0.0217190216508861,0.0304969042701851,-0.1836496121671363,buy_hold,12.859999656677246,-0.10132779318103557,13.144999933242797,0.9076488562611997,0.21500000953674317,0.025500011444091808,0.6130311803250947,-1.2724462765840538,1.8854774569091486,0.4838709677419355
2015-05-11,242.1580047607422,242.1580047607422,244.2700042724609,239.37600708007807,240.2989959716797,20892300.0,0.0077487743077091,0.023119371563132,0.0194193123912601,0.0270998304068746,234.12955017089843,238.47742065429688,283.21915031433105,236.39353908144776,0.0342906505564271,0.0154336796177478,-0.1449801170154528,0.0292814083052606,-0.1773238972558087,0.0538597766796224,61.44259306483205,0.0202099335812509,0.0295503698370156,-0.1666763633552964,buy_hold,13.850000381469727,-0.0858085326596637,13.174999952316284,0.9211178298894852,0.22739999294281005,0.03579999208450316,0.9860779259017534,-0.8207414360868924,1.8068193619886457,0.4838709677419355
2015-05-12,241.11199951171875,241.11199951171875,242.8809967041016,240.0989990234375,242.1450042724609,19282600.0,-0.0043195154752654,0.023114776569685,0.0193828402714729,0.0268548779737218,234.47635040283205,237.9648608398437,282.6329853057861,236.84291626528312,0.0282998651995676,0.0132252243493762,-0.1469077848402762,0.0296187687488296,-0.1549921854971425,0.0159184941211931,64.16330272474343,0.0115381967147963,0.0292629084066876,-0.1702759176996878,buy_hold,13.859999656677246,-0.08393922327545211,13.232499933242797,0.926441346254073,0.22599999904632567,0.028799998760223378,1.183671647717489,-0.4198588193260162,1.603530467043505,0.4838709677419355
2015-05-13,236.3769989013672,236.3769989013672,243.70399475097656,235.0449981689453,241.3979949951172,27180100.0,-0.0196381790202915,0.0235074087619303,0.01911100293398,0.0269184052816411,234.47210006713868,237.78050079345704,282.0785153198242,236.7985431830054,0.0081242025540908,-0.0059025104556784,-0.1620170056788623,-0.0003594941760137,-0.1614417556367957,-0.0306975945021482,59.025767056634365,0.036632145353721,0.0291163837720112,-0.1865701877653484,buy_hold,13.760000228881836,0.06998449426375264,13.296499967575073,0.9158733947347416,0.22820000648498534,0.033500003814697255,0.9472715617306164,-0.14643274311468968,1.0937043048453061,0.4838709677419355
2015-05-14,236.9290008544922,236.9290008544922,237.7989959716797,234.0570068359375,236.2140045166016,24413700.0,0.002335260857404,0.0229198348149807,0.0190875390229187,0.0268163667016795,234.7551498413086,237.5951406860352,281.4896402740479,236.810967723147,0.0092600780628373,-0.0028036761594515,-0.1583029463399544,0.0244780745798141,-0.1727137310930779,-0.0202744048061475,50.803867576193774,0.015793715088683,0.0286758225472799,-0.1846706169645913,buy_hold,12.739999771118164,-0.00933125107019539,13.31899995803833,0.8951384087096317,0.2239000082015991,0.03220000267028808,0.7952970454747401,0.04191321460319629,0.7533838308715438,0.4838709677419355
2015-05-15,237.60499572753903,237.60499572753903,238.7530059814453,236.7949981689453,236.9550018310547,16329400.0,0.0028531537743747,0.0222968791252284,0.0186762429832272,0.0267292410114998,235.3158996582032,237.37660064697263,280.9127201843262,236.886589437851,0.0097277577616337,0.0009621634143546,-0.1541679010774946,0.0495383911309088,-0.1823443568580252,-0.0111987276638063,56.0893883304995,0.0082406003565061,0.0264717767262092,-0.167772922842226,buy_hold,12.380000114440918,-0.03732500428078156,13.323499965667725,0.8899041153834123,0.21410000324249268,0.022399997711181646,0.7210909950275664,0.17774877068807032,0.5433422243394961,0.4838709677419355
2015-05-16,236.1529998779297,236.1529998779297,237.697006225586,235.2949981689453,237.6439971923828,11089700.0,-0.0061109651552712,0.0209974373027479,0.0162630087864524,0.0266647337750548,236.1520500183105,237.1590805053711,280.3053951263428,236.81672376547755,4.0222374486642565e-06,-0.0042422184522621,-0.1575153244143309,0.0762111277415822,-0.1728586335120103,-0.0247978789251488,51.390570333181,0.010171406070989,0.0243455066152077,-0.1187005246732166,buy_hold,12.380000114440918,-0.10613720047225128,13.32799997329712,0.8846147560842241,0.21410000324249268,0.022399997711181646,0.5389060615741812,0.24998022886529253,0.28892583270888866,0.4838709677419355
2015-05-17,236.802001953125,236.802001953125,238.0249938964844,236.009994506836,236.009994506836,11134300.0,0.0027482271050158,0.018646054572666,0.0124235537718093,0.023251400494361,236.5278503417969,236.8391604614257,279.81145011901856,236.81532168811063,0.0011590669383414,-0.0001568934302432,-0.1537086782817478,0.0327800503204773,-0.0760713402043197,-0.0178755000469574,45.4638248175182,0.0085092160244798,0.0207588012038628,-0.1162785135674874,buy_hold,12.380000114440918,-0.10678207639949822,13.29099998474121,0.9089143836637626,0.21410000324249268,0.02170000076293946,0.44179944379496305,0.2883440718512267,0.15345537194373637,0.4838709677419355
2015-05-18,233.1280059814453,233.1280059814453,237.2100067138672,232.4600067138672,236.88699340820312,16780300.0,-0.0155150545239349,0.0186724906184971,0.008657367118786,0.0231876150848375,236.8915008544922,236.64746063232417,279.25056518554686,236.4641487636664,-0.0158869983071219,-0.0148721420524642,-0.1651654999281939,0.0322021225630984,-0.1065428090865486,-0.013744962221462,42.90874380123387,0.0203750723985433,0.0186952387648586,-0.1299895006134607,buy_hold,12.729999542236328,-0.07485469981923154,13.306999969482423,0.8953041836531276,0.22279999256134034,0.025499987602233903,0.0676017091183212,0.2441955993046456,-0.1765938901863244,0.4838709677419355
2015-05-19,231.947006225586,231.947006225586,234.1510009765625,231.81700134277344,233.03700256347656,14241900.0,-0.0050658853743781,0.018730803209911,0.0085561768092753,0.0231833040654993,237.1984512329101,236.33588073730465,278.71869514465334,236.03394471242052,-0.0221394574038246,-0.0185704959315807,-0.1678096580309876,0.027186847254593,-0.1138571207548193,-0.021027373647542,44.75813173972153,0.010062641772229,0.0163251949012085,-0.1343968740778585,buy_hold,12.850000381469727,0.008634270983343129,13.27999997138977,0.9007950175003349,0.22620000839233398,0.022699999809265126,-0.3205543508150299,0.1312456092807105,-0.4517999600957404,0.4838709677419355
