date,Adj Close,Close,High,Low,Open,Volume,daily_return,rolling_volatility_20d,rolling_volatility_10d,rolling_volatility_60d,sma_20,sma_50,sma_200,ema_20,price_over_sma20,price_over_sma50,price_over_sma200,mom_20d,mom_60d,weekly_return_5d,rsi_14,intraday_range,intraday_range_10d_ma,drawdown_60d
2015-04-20,224.62600708007807,224.62600708007807,226.3509979248047,221.9770050048828,222.61199951171875,18364700.0,0.009101531540930408,0.02086523008572418,0.022079744293980526,0.028475625076276493,238.23285140991212,256.8953012084961,297.32877044677736,235.17642751208606,-0.05711573466591979,-0.12561262886715197,-0.2445197726996059,-0.08024597100090347,-0.06516065377263913,0.0035428848862701923,22.26973630097544,0.019472335268651986,0.027892905159305086,-0.24209876966523136
2015-04-21,235.2689971923828,235.2689971923828,235.2689971923828,224.30099487304688,224.6199951171875,24978000.0,0.04738093442808955,0.02359398426826818,0.027592784499924184,0.029082937601142816,237.63270111083983,256.08728088378905,296.70755546569825,235.18524367211432,-0.00994687981665665,-0.08129370431658989,-0.20706772423399988,-0.048541710454002907,-0.034908706339471185,0.029294795110202054,36.00374786654676,0.046618986990314096,0.030288072033009865,-0.20618870116777133
2015-04-22,234.17599487304688,234.17599487304688,237.90899658203125,233.4759979248047,235.6020050048828,23847900.0,-0.004645755847049293,0.02282495675347718,0.02762634253912636,0.029085372518272687,236.69125061035157,255.1367608642578,296.2341054534912,235.08912473886983,-0.010626737282508958,-0.08215502117455675,-0.20949009394256757,-0.07442149224868855,-0.042358125470335906,0.050672512347849086,40.47258296097806,0.018930201020944996,0.030388609417894563,-0.20987655465077504
2015-04-23,236.4620056152344,236.4620056152344,236.4750061035156,233.19900512695312,234.0529937744141,17036000.0,0.00976193458012986,0.022940043187606975,0.021804110180172174,0.028752526624215135,235.798250579834,254.40416076660156,295.81386543273925,235.21987529852362,0.002814927734909878,-0.07052618596056637,-0.20063920847888717,-0.07022593473295258,0.002055287591863353,0.05867763858088826,43.765994569494254,0.013854238307921256,0.02512227024022403,-0.202163421267049
2015-04-24,231.26800537109372,231.26800537109372,236.30499267578125,229.93299865722656,235.97000122070312,21448700.0,-0.021965474878836266,0.02331033903908869,0.02148109793558421,0.028852834090526632,234.6768005371094,253.50596069335938,295.3198104095459,234.84350673400647,-0.01452548849402191,-0.08772162698440322,-0.21688963212331036,-0.08840861462333738,-0.03191397357158199,0.03893979797802549,45.66816851317742,0.027552423467872938,0.023929237584442188,-0.2196882805946243
2015-04-25,226.38999938964844,226.38999938964844,232.56100463867188,226.3370056152344,231.2350006103516,13957200.0,-0.021092437640122363,0.022350533813703624,0.02220606181287545,0.028979552526835116,232.96640090942384,252.57930084228516,294.77082534790037,234.03841079644855,-0.028228969903399403,-0.10368744139089126,-0.2319796264692957,-0.13126729142696536,-0.05171006006300638,0.0078530190359547,41.510157949660396,0.027492376165985627,0.024362466993594907,-0.23614695687603893
2015-04-26,219.42999267578125,219.42999267578125,226.94400024414065,214.87399291992188,226.41000366210935,28943700.0,-0.03074343713340466,0.022821238149940238,0.02310831590088883,0.029236509413892057,231.16330032348634,251.44268096923827,294.10327529907227,232.64713288019453,-0.05075765760086348,-0.12731604741906755,-0.2539015675611096,-0.1411473200666702,-0.0759675262230517,-0.06732295672450961,37.409082940254564,0.05500618751809747,0.027345295073190935,-0.25963042488648025
2015-04-27,229.28599548339844,229.28599548339844,233.30499267578125,218.0229949951172,219.4290008544922,38574000.0,0.04491638853663882,0.0256254552465109,0.026355932140026066,0.02982350199681228,229.96860046386718,250.54132080078125,293.42457527160644,232.32702455669013,-0.002968252966239149,-0.08483760383096273,-0.21858625757177486,-0.09437553473264026,-0.030199722299920517,-0.02088172783166542,53.63142273263812,0.06665037543372579,0.030885807352807843,-0.2263756973899752
2015-04-28,225.85499572753903,225.85499572753903,229.4949951171875,223.06900024414065,228.968994140625,21469200.0,-0.014963843511793695,0.0249286230705562,0.02697616308894618,0.028266447909134965,229.01025009155273,249.2662808227539,292.74604019165037,231.71064085867573,-0.013777786639472711,-0.09392078630908751,-0.22849512984127862,-0.07822565809606585,-0.11020457506375769,-0.04485714252527684,55.33954097096807,0.02845186068320963,0.03219085698450919,-0.23795209039115217
2015-04-29,225.80799865722656,225.80799865722656,227.0399932861328,223.42999267578125,225.59100341796875,18936500.0,-0.00020808514844261605,0.024937405068142474,0.02693174857445166,0.02826378224664316,228.11685028076172,247.94724060058593,292.06358512878415,231.14848445853772,-0.01012135500158573,-0.08929013240773709,-0.22685329443704005,-0.07332686268554844,-0.11191168898506787,-0.023609001621759163,51.70039232749101,0.015987036029806428,0.03200160208865302,-0.23811066124354352
2015-04-30,236.1450042724609,236.1450042724609,239.56300354003903,224.9929962158203,225.6929931640625,33818600.0,0.04577785409154522,0.026338781168459308,0.030326843819360398,0.02874315688699244,228.12050018310546,246.74256072998048,291.35156509399417,231.62434348843516,0.03517660220328467,-0.04294985196784462,-0.18948434618404342,0.000309219411662065,-0.09245506168620188,0.04308938075494573,55.94610249354808,0.06169940951792503,0.03622430951358032,-0.2032330022600466
2015-05-01,232.07899475097656,232.07899475097656,238.96600341796875,232.07899475097656,235.93899536132807,18815300.0,-0.017218274568252312,0.02662401210790141,0.02710505557515167,0.027685963989752708,227.89684982299804,245.497060546875,290.5598900604248,231.6676436086772,0.018351043163723935,-0.05465672691154844,-0.20126967730228196,-0.01890919191220708,-0.15812753129997215,0.057644818381254126,57.41130665265888,0.029675277912945233,0.03452993860584344,-0.2169519551940552
2015-05-02,234.92999267578125,234.92999267578125,235.7270050048828,232.34100341796875,232.34100341796875,12535500.0,0.012284601318028887,0.026777376658581358,0.027382014119669888,0.02757031961824584,227.83569946289063,244.48892028808595,289.73019004821776,231.97834351982993,0.03113775948903097,-0.03909759019362202,-0.18914217176786619,-0.0051788764181722735,-0.1660336236978528,0.024615533890256502,58.98266570632148,0.014412811018076207,0.03407819960555656,-0.20733252215075204
2015-05-03,240.3580017089844,240.3580017089844,243.2400054931641,234.0829925537109,234.8800048828125,18494100.0,0.023104793778690347,0.02458862766309437,0.028188311477885346,0.027519573653923903,228.62424926757814,243.65838012695312,288.95811500549314,232.77640620451132,0.05132330660022544,-0.013545105307886884,-0.1681908580265512,0.07022221098921944,-0.11986439562755569,0.06421379316728126,62.85022695161386,0.038097391700485664,0.036502514944813005,-0.18901810353997062
2015-05-04,239.01800537109372,239.01800537109372,242.63800048828125,237.80999755859372,240.3560028076172,21223400.0,-0.005575001990210771,0.023819599130646154,0.027096030460994756,0.02747017090944749,229.61719970703126,242.71088012695313,288.24042503356935,233.3708442203763,0.040941208568247234,-0.015215118308366749,-0.1707686201779054,0.09061461814837823,-0.1345509144344722,0.05850105750204082,60.51892347635235,0.020199327335995818,0.03576720533162529,-0.1935393292267602
2015-05-05,236.1210021972656,236.1210021972656,239.20399475097656,232.0540008544922,238.8520050048828,23929100.0,-0.012120439082948242,0.023758454008922528,0.026324076076881035,0.027467696448070882,230.231600189209,241.6214404296875,287.5022400665283,233.6327640276991,0.02558033737860743,-0.022764694319511558,-0.17871595663871365,0.054898116239973316,-0.13420940231432887,-0.00010164125753686637,50.70223224762358,0.030281058567212773,0.03604607357174801,-0.20331398665966083
2015-05-06,229.7819976806641,229.7819976806641,236.45399475097656,229.2310028076172,236.24899291992188,29587200.0,-0.026846423899664962,0.024240293394307107,0.025766891307717553,0.027580108710266334,230.29205017089845,240.50698028564454,286.6939401245117,233.26602437560052,-0.002214807197451485,-0.04459322798965182,-0.19851114543659576,0.005289337078831835,-0.16824304171656057,-0.009897479402550702,46.666671296852584,0.03143410718100473,0.03368886553803872,-0.22470215708872965
2015-05-07,237.33399963378903,237.33399963378903,239.10499572753903,228.572998046875,229.66200256347656,29064400.0,0.03286594262976261,0.02448988056976081,0.023902628298167188,0.027952362380205296,231.0146499633789,240.12768005371095,285.9328801727295,233.6534505906661,0.02735475724769798,-0.01163414571488397,-0.1699660441624702,0.06484146590679196,-0.1349351704198607,0.010232865249033773,50.61256148178411,0.04437627013792845,0.031461455008459,-0.19922126266262918
2015-05-08,243.86300659179688,243.86300659179688,246.2749938964844,236.2740020751953,237.20399475097656,27445500.0,0.027509783545898392,0.025069758174957876,0.0239891817678365,0.02719606011391415,232.04000015258788,239.7863800048828,285.23797019958494,234.62578925744046,0.05095244971312818,0.01700107648662552,-0.14505419309651313,0.0918130855065622,-0.15795194482690023,0.014582434776006181,58.68488435810481,0.041010696788585835,0.032717338618996616,-0.1771920129303204
2015-05-09,241.83200073242188,241.83200073242188,247.8040008544922,239.63900756835935,243.7689971923828,19790500.0,-0.008328470512031005,0.02517777776487103,0.024429693137076883,0.027174697430249264,233.0015998840332,239.3880401611328,284.5147551727295,235.31209511220058,0.03789845585946039,0.010209200800691764,-0.15001947584192898,0.08639709838984833,-0.1711269788937525,0.01177315222323605,61.08319280482349,0.03376308040873012,0.03449494305688899,-0.18404474498769374
2015-05-10,240.29600524902344,240.29600524902344,244.0679931640625,238.8489990234375,241.72900390625,15019100.0,-0.006351498059588678,0.02526447389582271,0.020518950000629,0.02706827112165528,233.78509979248048,238.9934603881836,283.80044525146485,235.78675322046945,0.02784995905351706,0.005450127625769241,-0.15329235993232415,0.06976039138406209,-0.18922728320661564,0.0176816251536569,66.24066070709628,0.021719021650886183,0.030496904270185105,-0.18364961216713638
2015-05-11,242.1580047607422,242.1580047607422,244.2700042724609,239.37600708007807,240.2989959716797,20892300.0,0.00774877430770915,0.023119371563132086,0.019419312391260157,0.027099830406874643,234.12955017089843,238.47742065429688,283.21915031433105,236.39353908144778,0.034290650556427105,0.015433679617747886,-0.14498011701545288,0.029281408305260603,-0.17732389725580877,0.053859776679622495,61.44259306483205,0.020209933581250908,0.029550369837015665,-0.16667636335529645
2015-05-12,241.11199951171875,241.11199951171875,242.8809967041016,240.0989990234375,242.1450042724609,19282600.0,-0.004319515475265434,0.023114776569685094,0.019382840271472936,0.02685487797372188,234.47635040283203,237.96486083984374,282.6329853057861,236.84291626528312,0.02829986519956762,0.01322522434937623,-0.14690778484027622,0.029618768748829627,-0.15499218549714255,0.015918494121193172,64.16330272474343,0.011538196714796344,0.02926290840668768,-0.17027591769968786
2015-05-13,236.3769989013672,236.3769989013672,243.70399475097656,235.0449981689453,241.3979949951172,27180100.0,-0.019638179020291524,0.023507408761930398,0.019111002933980097,0.026918405281641165,234.47210006713868,237.78050079345704,282.0785153198242,236.7985431830054,0.008124202554090854,-0.005902510455678467,-0.16201700567886235,-0.00035949417601377487,-0.16144175563679575,-0.030697594502148262,59.025767056634365,0.03663214535372108,0.02911638377201123,-0.1865701877653484
2015-05-14,236.9290008544922,236.9290008544922,237.7989959716797,234.0570068359375,236.2140045166016,24413700.0,0.002335260857404098,0.02291983481498078,0.019087539022918716,0.02681636670167959,234.7551498413086,237.59514068603517,281.4896402740479,236.810967723147,0.009260078062837351,-0.0028036761594515403,-0.15830294633995445,0.024478074579814102,-0.17271373109307797,-0.020274404806147506,50.803867576193774,0.01579371508868303,0.028675822547279944,-0.1846706169645913
2015-05-15,237.60499572753903,237.60499572753903,238.7530059814453,236.7949981689453,236.9550018310547,16329400.0,0.0028531537743747837,0.022296879125228427,0.018676242983227287,0.026729241011499812,235.31589965820314,237.37660064697266,280.9127201843262,236.886589437851,0.009727757761633704,0.000962163414354622,-0.15416790107749467,0.049538391130908854,-0.1823443568580252,-0.011198727663806363,56.0893883304995,0.008240600356506148,0.026471776726209283,-0.167772922842226
2015-05-16,236.1529998779297,236.1529998779297,237.69700622558597,235.2949981689453,237.6439971923828,11089700.0,-0.0061109651552712085,0.020997437302747977,0.01626300878645248,0.026664733775054822,236.15205001831055,237.1590805053711,280.3053951263428,236.81672376547755,4.0222374486642565e-06,-0.0042422184522621365,-0.15751532441433092,0.07621112774158223,-0.17285863351201036,-0.024797878925148842,51.390570333181,0.010171406070989063,0.024345506615207717,-0.11870052467321668
2015-05-17,236.802001953125,236.802001953125,238.0249938964844,236.00999450683597,236.00999450683597,11134300.0,0.002748227105015877,0.018646054572666076,0.012423553771809325,0.02325140049436103,236.52785034179686,236.83916046142573,279.81145011901856,236.81532168811066,0.0011590669383414465,-0.00015689343024327673,-0.15370867828174783,0.03278005032047737,-0.07607134020431972,-0.017875500046957482,45.4638248175182,0.00850921602447984,0.020758801203862854,-0.11627851356748742
2015-05-18,233.1280059814453,233.1280059814453,237.2100067138672,232.4600067138672,236.88699340820312,16780300.0,-0.015515054523934979,0.01867249061849712,0.008657367118786006,0.02318761508483754,236.8915008544922,236.64746063232417,279.25056518554686,236.46414876366634,-0.015886998307121925,-0.014872142052464232,-0.16516549992819396,0.0322021225630984,-0.10654280908654867,-0.013744962221462043,42.90874380123387,0.02037507239854337,0.01869523876485861,-0.1299895006134607
2015-05-19,231.94700622558597,231.94700622558597,234.1510009765625,231.81700134277344,233.03700256347656,14241900.0,-0.005065885374378132,0.018730803209911023,0.008556176809275366,0.023183304065499354,237.19845123291014,236.33588073730465,278.71869514465334,236.03394471242058,-0.022139457403824614,-0.018570495931580777,-0.16780965803098769,0.027186847254593083,-0.11385712075481935,-0.021027373647542036,44.75813173972153,0.010062641772229092,0.016325194901208505,-0.1343968740778585
2015-05-20,234.01800537109372,234.01800537109372,234.68299865722656,231.8419952392578,231.88999938964844,15499400.0,0.008928759974998535,0.01571672449950986,0.00943497575742806,0.023214908510924,237.09210128784179,236.13176086425779,278.2600402069092,235.84195048943707,-0.012965830156509317,-0.008951593319880269,-0.15899528657768425,-0.00900717297797704,-0.10001726424708235,-0.015096443344812971,55.95848627820988,0.012140106114756567,0.015367303347595543,-0.12666811153289115
2015-05-21,235.343994140625,235.343994140625,236.24200439453125,233.8350067138672,234.01600646972656,15108900.0,0.005666182682946053,0.015248988385266733,0.009201165874366445,0.022853111591363308,237.2553512573242,235.89320068359376,277.80730018615725,235.7945260752645,-0.008056118045683958,-0.0023281999709072743,-0.15285165658741795,0.014068482988526476,-0.12171965350999425,-0.0034257694703131447,46.606401719476594,0.010227572152216513,0.014369067204692105,-0.11770262144106491
2015-05-22,240.34800720214844,240.34800720214844,240.968994140625,235.05999755859372,235.3209991455078,27003000.0,0.021262548380705182,0.015729179508937135,0.011896824989386115,0.02304456703104939,237.52625198364257,235.64006072998046,277.37127029418946,236.22819094449156,0.0118797614787447,0.019979397635458973,-0.13347908401895003,0.02306225128881012,-0.09894273074328619,0.014974557730831117,43.67692099081396,0.02458516985772811,0.01567376451898528,-0.07770583568277167
2015-05-23,238.8719940185547,238.8719940185547,241.0249938964844,238.6909942626953,240.28599548339844,14605000.0,-0.00614115007973548,0.01493038234057909,0.0100802019110768,0.020671708790589556,237.4519515991211,235.33106048583986,276.91317024230955,236.47998171344997,0.0059803358526653305,0.015046605090737186,-0.13737582864140185,-0.006182476472029075,-0.02737436498598289,0.024638773076309572,44.56680228164782,0.009770922051279878,0.01298764218874116,-0.08336978256350802
2015-05-24,240.9530029296875,240.9530029296875,241.97799682617188,238.81100463867188,238.9759979248047,11508000.0,0.008711816216392387,0.015001523444695292,0.010364960760649857,0.020701368151029898,237.54870147705077,235.07618041992183,276.4205052947998,236.905983734044,0.014330962162576233,0.024999651173793103,-0.12830995416670177,0.008095614201070633,-0.02130002868959946,0.03882782041749011,51.1822876250948,0.013143609537932009,0.012722631633666059,-0.0753842685708096
2015-05-25,237.1100006103516,237.1100006103516,241.02099609375,236.63699340820312,240.927001953125,14423900.0,-0.015949177941796955,0.015194370948787159,0.011751937486893686,0.020761089452634655,237.59815139770507,234.60642059326173,275.85960525512695,236.92541391273997,-0.0020545226656093485,0.010671404519786432,-0.14046857135512114,0.004188523697098878,-0.045957853221734846,0.013212638208563332,41.52052599364551,0.01848932003821808,0.013747503601837251,-0.09013112939915846
2015-05-26,237.11599731445312,237.11599731445312,238.24200439453125,235.69200134277344,237.10400390625,16425000.0,2.5290810535594233e-05,0.01378896100405944,0.011564607147464871,0.020748743983023475,237.96485137939453,234.23890045166016,275.3331101989746,236.94356471290314,-0.0035671405252536426,0.012282745766161618,-0.13880318591869745,0.03191720721299207,-0.04012892965739767,0.007529417439772423,43.04462792708756,0.010754242989249296,0.013805787293663274,-0.09010811807793984
2015-05-27,237.2830047607422,237.2830047607422,238.6360015869141,236.69500732421875,237.06500244140625,18837000.0,0.0007043280427325715,0.011671090525978882,0.011537843328258522,0.020512638543947803,237.9623016357422,233.92096069335938,274.7920851898193,236.97589233650686,-0.002854640715485357,0.014372564379940389,-0.1364998573491184,-0.00021486543489568355,-0.061373108707055035,-0.012752352212466622,51.87516580134158,0.008180081268999814,0.013772873818115275,-0.08946725570964753
2015-05-28,237.4080047607422,237.4080047607422,237.82400512695312,236.6519927978516,237.2570037841797,13829600.0,0.0005267971051110543,0.009728029405000106,0.010129672888154782,0.019862017453032427,237.63955154418946,233.76868072509765,274.1628051757813,237.01704590071975,-0.0009743613045163357,0.015568056526461094,-0.13406195049497505,-0.026469786956492936,-0.021857060527500805,-0.006128760568301583,51.009235897317204,0.004936700977217168,0.012229036675982652,-0.08898758969584653
2015-05-29,237.0959930419922,237.0959930419922,237.52200317382807,235.7310028076172,237.3769989013672,14805000.0,-0.0013142426223767822,0.009586540458962433,0.009911501432742867,0.019687875628952495,237.40275115966796,233.63708068847657,273.51366508483886,237.02456467607902,-0.0012921422189815512,0.014804637788329522,-0.13314754139085005,-0.019583875070652512,-0.04213701951884197,-0.01600731196871963,48.91085307258416,0.007553903983074381,0.011978162897067181,-0.09018488103498246
2015-05-30,233.34500122070312,233.34500122070312,237.09300231933597,232.04600524902344,237.0919952392578,14098600.0,-0.015820561845702352,0.010088314090264243,0.011077689988502159,0.019717818588841484,237.05520095825196,233.58254058837892,272.8419150543213,236.67413006128132,-0.01565120580586732,-0.0010169397382074896,-0.14476116628104796,-0.028926839716360897,-0.04454516282689458,-0.01587870347078091,44.52973724308861,0.021628905885748808,0.012927042874166406,-0.10457866739272359
2015-05-31,230.19000244140625,230.19000244140625,233.2519989013672,229.54200744628903,233.13499450683597,14730800.0,-0.013520747231747232,0.010191655546627494,0.011592114210555072,0.019711891932703018,236.45680084228516,233.45530059814453,271.87506004333494,236.0565940974837,-0.026502931523034623,-0.0139868238089782,-0.15332431593866824,-0.04942228662298653,-0.06908182290420262,-0.029209310849920955,38.26495627428525,0.016117083347364374,0.013515993993681192,-0.11668543289682087
2015-06-01,222.92599487304688,222.92599487304688,231.71299743652344,221.29600524902344,230.2330017089844,26090500.0,-0.03155657279341828,0.01209264069989109,0.011770243306819578,0.019839862768939606,235.54750061035156,233.19076049804687,270.8860150909424,234.80606083801354,-0.05358369630159432,-0.04401874929811367,-0.17704871254351873,-0.07542554777655508,-0.11888701578728733,-0.060505849975103776,33.93993054237758,0.046728476835697544,0.015730324691478136,-0.14455981333309909
2015-06-02,225.8029937744141,225.8029937744141,226.4160003662109,222.41900634765625,222.8939971923828,20459000.0,0.012905623245084596,0.012044902988934285,0.01342707251193882,0.019911474133374865,235.0188003540039,233.21508026123047,270.02594009399417,233.94862587957547,-0.03921306110706135,-0.03178219212288458,-0.1637729556804297,-0.04473364657347778,-0.11213741537519661,-0.04888213856994217,40.818331322119775,0.017701244574940447,0.016523356943844193,-0.13351982457527123
2015-06-03,225.87399291992188,225.87399291992188,227.4040069580078,223.92999267578125,225.73599243164065,17752400.0,0.0003144296021988513,0.012013145641190326,0.012679265605528468,0.019913105416404047,234.4660499572754,233.3493801879883,269.2746450805664,233.17961321675133,-0.03664520743587052,-0.03203517087572372,-0.16117615584511924,-0.046659581117972304,-0.10967024688073779,-0.04733104080794304,37.05575286399044,0.015380319962104667,0.01674702798626146,-0.13324737755839933
2015-06-04,224.32400512695312,224.32400512695312,226.58099365234372,224.0540008544922,225.77200317382807,14728100.0,-0.006862179097875454,0.011989467918536391,0.012234153736006642,0.01955637775937618,233.8020004272461,233.35920043945313,268.45685516357423,232.3362219701039,-0.04053855520043903,-0.03871797338817273,-0.1643945728624825,-0.05589524984489458,-0.1391951892871467,-0.03865947865417407,32.60845902883665,0.011264923682248884,0.01602458835066454,-0.1219920730648324
2015-06-05,224.95199584960935,224.95199584960935,225.96800231933597,223.1790008544922,224.1540069580078,18056500.0,0.0027994806989151133,0.012025580388951974,0.012402645105733051,0.019434195182557932,233.24195022583007,233.2867803955078,267.6445751953125,231.63296233958062,-0.035542295749946384,-0.03572763330938811,-0.15951221620893463,-0.047431131656639036,-0.11953410681988297,-0.02275514373449039,21.808388473602093,0.01239820724555097,0.016188984776294706,-0.11149378956780476
2015-06-06,225.61900329589844,225.61900329589844,225.718994140625,224.3789978027344,225.0050048828125,11131500.0,0.002965110150589645,0.01203052370790054,0.01254169725815873,0.019421535108262857,232.68280029296875,233.3415203857422,266.89668022155763,231.0602043354204,-0.030358053917936112,-0.03309534058523955,-0.15465788818127513,-0.04722510183609108,-0.10885927078439028,0.012080279934985505,24.991534735227205,0.0059391997939694675,0.01596489662879167,-0.07918880601169676
